#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3669     1.66796     1.72142  0.00280271
        3670     1.65822      1.7214    0.002802
        3671     1.64842     1.72138  0.00280131
        3672     1.63864     1.72136  0.00280064
        3673     1.62897     1.72133  0.00279999
        3674      1.6195      1.7213  0.00279936
        3675     1.61032     1.72127  0.00279876
        3676     1.60151     1.72124  0.00279819
        3677     1.59317     1.72121  0.00279765
        3678     1.58536     1.72117  0.00279713
        3679     1.57816     1.72113  0.00279664
        3680     1.57162     1.72109  0.00279618
        3681     1.56581     1.72105  0.00279573
        3682     1.56076       1.721  0.00279531
        3683      1.5565     1.72096  0.00279491
        3684     1.55304     1.72091  0.00279452
        3685     1.55039     1.72087  0.00279415
        3686     1.54853     1.72082  0.00279378
        3687     1.54745     1.72077  0.00279342
        3688     1.54712     1.72073  0.00279306
        3689     1.54748     1.72068   0.0027927
        3690     1.54851     1.72063  0.00279233
        3691     1.55013     1.72059  0.00279196
        3692      1.5523     1.72054  0.00279157
        3693     1.55495      1.7205  0.00279118
        3694       1.558     1.72045  0.00279077
        3695     1.56141     1.72041  0.00279034
        3696     1.56509     1.72037  0.00278991
        3697     1.56898     1.72033  0.00278945
        3698     1.57302     1.72029  0.00278898
        3699     1.57716     1.72025   0.0027885
        3700     1.58133     1.72021  0.00278799
        3701     1.58548     1.72017  0.00278748
        3702     1.58958     1.72014  0.00278695
        3703     1.59359      1.7201  0.00278641
        3704     1.59748     1.72007  0.00278585
        3705     1.60123     1.72004  0.00278528
        3706     1.60482     1.72001  0.00278471
        3707     1.60826     1.71998  0.00278412
        3708     1.61154     1.71995  0.00278352
        3709     1.61467     1.71992  0.00278291
        3710     1.61767     1.71989   0.0027823
        3711     1.62056     1.71987  0.00278168
        3712     1.62337     1.71984  0.00278105
        3713     1.62612     1.71981  0.00278042
        3714     1.62884     1.71979  0.00277978
        3715     1.63158     1.71977  0.00277913
        3716     1.63436     1.71974  0.00277848
        3717     1.63722     1.71972  0.00277782
        3718     1.64018      1.7197  0.00277715
        3719     1.64329     1.71968  0.00277648
        3720     1.64656     1.71966  0.00277581
        3721        1.65     1.71964  0.00277512
        3722     1.65364     1.71962  0.00277443
        3723     1.65749     1.71961  0.00277374
        3724     1.66154     1.71959  0.00277304
        3725      1.6658     1.71958  0.00277233
        3726     1.67026     1.71956  0.00277162
        3727     1.67491     1.71955   0.0027709
        3728     1.67972     1.71954  0.00277018
        3729     1.68468     1.71953  0.00276945
        3730     1.68977     1.71952  0.00276872
        3731     1.69495     1.71952  0.00276799
        3732      1.7002     1.71951  0.00276725
        3733     1.70548     1.71951  0.00276651
        3734     1.71076      1.7195  0.00276577
        3735     1.71601      1.7195  0.00276503
        3736     1.72118      1.7195  0.00276429
        3737     1.72626     1.71951  0.00276355
        3738     1.73121     1.71951  0.00276281
        3739       1.736     1.71951  0.00276208
        3740     1.74059     1.71952  0.00276134
        3741     1.74497     1.71953  0.00276062
        3742     1.74911     1.71953  0.00275989
        3743     1.75298     1.71954  0.00275917
        3744     1.75657     1.71955  0.00275845
        3745     1.75987     1.71956  0.00275773
        3746     1.76287     1.71957  0.00275702
        3747     1.76555     1.71959  0.00275631
        3748     1.76791      1.7196  0.00275561
        3749     1.76996     1.71961   0.0027549
        3750      1.7717     1.71963   0.0027542
        3751     1.77312     1.71964  0.00275351
        3752     1.77425     1.71966  0.00275281
        3753     1.77508     1.71967  0.00275212
        3754     1.77564     1.71969  0.00275142
        3755     1.77594      1.7197  0.00275073
        3756     1.77599     1.71972  0.00275004
        3757     1.77582     1.71973  0.00274935
        3758     1.77543     1.71975  0.00274866
        3759     1.77486     1.71976  0.00274797
        3760     1.77412     1.71977  0.00274727
        3761     1.77324     1.71979  0.00274658
        3762     1.77224      1.7198  0.00274588
        3763     1.77113     1.71982  0.00274519
        3764     1.76995     1.71983  0.00274449
        3765      1.7687     1.71984  0.00274379
        3766     1.76741     1.71986  0.00274309
        3767     1.76609     1.71987  0.00274239
        3768     1.76477     1.71988  0.00274169
        3769     1.76347     1.71989  0.00274099
        3770     1.76219      1.7199  0.00274028
        3771     1.76094     1.71991  0.00273958
        3772     1.75973     1.71992  0.00273887
        3773     1.75857     1.71993  0.00273817
        3774     1.75745     1.71994  0.00273746
        3775     1.75639     1.71995  0.00273675
        3776     1.75536     1.71996  0.00273604
        3777     1.75438     1.71997  0.00273533
        3778     1.75342     1.71998  0.00273462
        3779     1.75247     1.71999  0.00273391
        3780     1.75152        1.72   0.0027332
        3781     1.75056     1.72001  0.00273249
        3782     1.74955     1.72001  0.00273178
        3783     1.74849     1.72002  0.00273107
        3784     1.74735     1.72003  0.00273036
        3785     1.74611     1.72004  0.00272964
        3786     1.74475     1.72004  0.00272893
        3787     1.74326     1.72005  0.00272822
        3788     1.74163     1.72005   0.0027275
        3789     1.73984     1.72006  0.00272679
        3790     1.73788     1.72006  0.00272607
        3791     1.73575     1.72007  0.00272536
        3792     1.73345     1.72007  0.00272464
        3793     1.73099     1.72007  0.00272392
        3794     1.72839     1.72008  0.00272321
        3795     1.72567     1.72008  0.00272249
        3796     1.72286     1.72008  0.00272177
        3797     1.71998     1.72008  0.00272105
        3798     1.71709     1.72008  0.00272034
        3799     1.71423     1.72008  0.00271962
        3800     1.71144     1.72007  0.00271891
        3801     1.70877     1.72007  0.00271819
        3802     1.70627     1.72007  0.00271748
        3803     1.70398     1.72006  0.00271677
        3804     1.70195     1.72006  0.00271606
        3805      1.7002     1.72005  0.00271535
        3806     1.69877     1.72005  0.00271464
        3807     1.69766     1.72004  0.00271394
        3808     1.69688     1.72004  0.00271323
        3809     1.69642     1.72003  0.00271253
        3810     1.69627     1.72002  0.00271182
        3811      1.6964     1.72002  0.00271112
        3812     1.69679     1.72001  0.00271041
        3813     1.69739     1.72001  0.00270971
        3814     1.69817        1.72    0.002709
        3815      1.6991     1.71999   0.0027083
        3816     1.70014     1.71999  0.00270759
        3817     1.70126     1.71998  0.00270689
        3818     1.70243     1.71998  0.00270618
        3819     1.70364     1.71997  0.00270548
        3820     1.70485     1.71997  0.00270477
        3821     1.70608     1.71997  0.00270407
        3822     1.70731     1.71996  0.00270336
        3823     1.70854     1.71996  0.00270266
        3824     1.70978     1.71996  0.00270195
        3825     1.71105     1.71996  0.00270125
        3826     1.71234     1.71995  0.00270054
        3827     1.71368     1.71995  0.00269984
        3828     1.71507     1.71995  0.00269913
        3829     1.71652     1.71995  0.00269843
        3830     1.71804     1.71995  0.00269772
        3831     1.71964     1.71995  0.00269702
        3832      1.7213     1.71995  0.00269631
        3833     1.72303     1.71995  0.00269561
        3834     1.72482     1.71995  0.00269491
        3835     1.72665     1.71995  0.00269421
        3836     1.72851     1.71996   0.0026935
        3837     1.73037     1.71996   0.0026928
        3838     1.73221     1.71996   0.0026921
        3839     1.73401     1.71997  0.00269141
        3840     1.73572     1.71997  0.00269071
        3841     1.73733     1.71997  0.00269001
        3842     1.73879     1.71998  0.00268931
        3843      1.7401     1.71998  0.00268862
        3844      1.7412     1.71999  0.00268793
        3845     1.74209        1.72  0.00268723
        3846     1.74274        1.72  0.00268654
        3847     1.74313     1.72001  0.00268585
        3848     1.74323     1.72001  0.00268516
        3849     1.74305     1.72002  0.00268447
        3850     1.74256     1.72003  0.00268378
        3851     1.74177     1.72003  0.00268309
        3852     1.74067     1.72004  0.00268239
        3853     1.73927     1.72004   0.0026817
        3854     1.73756     1.72005  0.00268101
        3855     1.73557     1.72005  0.00268032
        3856     1.73329     1.72005  0.00267963
        3857     1.73075     1.72006  0.00267893
        3858     1.72796     1.72006  0.00267824
        3859     1.72495     1.72006  0.00267754
        3860     1.72174     1.72006  0.00267685
        3861     1.71834     1.72006  0.00267616
        3862      1.7148     1.72006  0.00267547
        3863     1.71112     1.72006  0.00267477
        3864     1.70735     1.72005  0.00267408
        3865     1.70351     1.72005   0.0026734
        3866     1.69963     1.72004  0.00267271
        3867     1.69573     1.72004  0.00267203
        3868     1.69185     1.72003  0.00267134
        3869     1.68801     1.72002  0.00267067
        3870     1.68424     1.72001  0.00266999
        3871     1.68055        1.72  0.00266932
        3872     1.67697     1.71999  0.00266866
        3873     1.67351     1.71998  0.00266799
        3874     1.67019     1.71997  0.00266734
        3875     1.66703     1.71995  0.00266668
        3876     1.66402     1.71994  0.00266603
        3877     1.66119     1.71992  0.00266539
        3878     1.65854     1.71991  0.00266475
        3879     1.65606     1.71989  0.00266411
        3880     1.65377     1.71987  0.00266348
        3881     1.65165     1.71986  0.00266285
        3882     1.64972     1.71984  0.00266223
        3883     1.64795     1.71982  0.00266161
        3884     1.64636      1.7198  0.00266099
        3885     1.64493     1.71978  0.00266037
        3886     1.64367     1.71976  0.00265976
        3887     1.64255     1.71974  0.00265915
        3888     1.64158     1.71972  0.00265854
        3889     1.64075      1.7197  0.00265794
        3890     1.64004     1.71968  0.00265733
        3891     1.63946     1.71966  0.00265673
        3892       1.639     1.71964  0.00265613
        3893     1.63865     1.71962  0.00265553
        3894      1.6384      1.7196  0.00265493
        3895     1.63826     1.71958  0.00265433
        3896     1.63822     1.71956  0.00265373
        3897     1.63829     1.71953  0.00265313
        3898     1.63845     1.71951  0.00265253
        3899     1.63873     1.71949  0.00265193
        3900     1.63911     1.71947  0.00265133
        3901      1.6396     1.71945  0.00265073
        3902     1.64021     1.71943  0.00265013
        3903     1.64095     1.71941  0.00264953
        3904     1.64183     1.71939  0.00264892
        3905     1.64284     1.71937  0.00264832
        3906     1.64402     1.71935  0.00264771
        3907     1.64535     1.71933   0.0026471
        3908     1.64685     1.71932  0.00264649
        3909     1.64852      1.7193  0.00264587
        3910     1.65037     1.71928  0.00264525
        3911      1.6524     1.71926  0.00264463
        3912     1.65459     1.71925  0.00264401
        3913     1.65696     1.71923  0.00264338
        3914     1.65948     1.71922  0.00264275
        3915     1.66215      1.7192  0.00264211
        3916     1.66494     1.71919  0.00264148
        3917     1.66784     1.71917  0.00264083
        3918     1.67082     1.71916  0.00264019
        3919     1.67385     1.71915  0.00263954
        3920     1.67691     1.71914  0.00263889
        3921     1.67997     1.71913  0.00263823
        3922     1.68301     1.71912  0.00263758
        3923     1.68599     1.71911  0.00263692
        3924     1.68891      1.7191  0.00263626
        3925     1.69172      1.7191   0.0026356
        3926     1.69441     1.71909  0.00263493
        3927     1.69697     1.71908  0.00263427
        3928     1.69938     1.71908   0.0026336
        3929     1.70163     1.71908  0.00263293
        3930      1.7037     1.71907  0.00263227
        3931     1.70561     1.71907   0.0026316
        3932     1.70736     1.71906  0.00263093
        3933     1.70894     1.71906  0.00263026
        3934     1.71038     1.71906   0.0026296
        3935     1.71169     1.71906  0.00262893
        3936     1.71289     1.71906  0.00262826
        3937     1.71401     1.71906  0.00262759
        3938     1.71507     1.71905  0.00262693
        3939     1.71611     1.71905  0.00262626
        3940     1.71717     1.71905  0.00262559
        3941     1.71827     1.71905  0.00262493
        3942     1.71947     1.71905  0.00262426
        3943      1.7208     1.71905   0.0026236
        3944      1.7223     1.71905  0.00262293
        3945     1.72401     1.71906  0.00262227
        3946     1.72598     1.71906   0.0026216
        3947     1.72823     1.71906  0.00262094
        3948     1.73081     1.71906  0.00262028
        3949     1.73374     1.71907  0.00261962
        3950     1.73706     1.71907  0.00261896
        3951     1.74077     1.71908   0.0026183
        3952      1.7449     1.71908  0.00261765
        3953     1.74944     1.71909    0.002617
        3954     1.75441      1.7191  0.00261635
        3955     1.75977     1.71911  0.00261571
        3956     1.76553     1.71912  0.00261507
        3957     1.77165     1.71913  0.00261445
        3958      1.7781     1.71915  0.00261383
        3959     1.78484     1.71917  0.00261322
        3960     1.79182     1.71918  0.00261262
        3961       1.799      1.7192  0.00261204
        3962     1.80631     1.71923  0.00261148
        3963     1.81369     1.71925  0.00261093
        3964     1.82109     1.71928  0.00261039
        3965     1.82844      1.7193  0.00260988
        3966     1.83569     1.71933  0.00260939
        3967     1.84277     1.71936  0.00260891
        3968     1.84962      1.7194  0.00260846
        3969     1.85619     1.71943  0.00260803
        3970     1.86244     1.71947  0.00260763
        3971     1.86832     1.71951  0.00260724
        3972      1.8738     1.71954  0.00260687
        3973     1.87883     1.71958  0.00260652
        3974      1.8834     1.71963  0.00260619
        3975     1.88748     1.71967  0.00260588
        3976     1.89105     1.71971  0.00260558
        3977     1.89412     1.71975   0.0026053
        3978     1.89666      1.7198  0.00260502
        3979     1.89869     1.71984  0.00260475
        3980      1.9002     1.71989  0.00260449
        3981     1.90121     1.71993  0.00260424
        3982     1.90173     1.71998  0.00260398
        3983     1.90177     1.72003  0.00260373
        3984     1.90136     1.72007  0.00260347
        3985     1.90052     1.72012  0.00260321
        3986     1.89927     1.72016  0.00260295
        3987     1.89766     1.72021  0.00260268
        3988     1.89571     1.72025   0.0026024
        3989     1.89346     1.72029  0.00260211
        3990     1.89095     1.72034  0.00260181
        3991     1.88822     1.72038  0.00260149
        3992     1.88532     1.72042  0.00260117
        3993      1.8823     1.72046  0.00260083
        3994     1.87921      1.7205  0.00260049
        3995     1.87608     1.72054  0.00260013
        3996     1.87297     1.72058  0.00259976
        3997     1.86993     1.72061  0.00259937
        3998     1.86699     1.72065  0.00259898
        3999     1.86421     1.72069  0.00259858
        4000     1.86161     1.72072  0.00259817
        4001     1.85922     1.72076  0.00259775
        4002     1.85709     1.72079  0.00259732
        4003     1.85523     1.72082  0.00259689
        4004     1.85364     1.72086  0.00259646
        4005     1.85235     1.72089  0.00259602
        4006     1.85136     1.72092  0.00259557
        4007     1.85064     1.72096  0.00259513
        4008     1.85021     1.72099  0.00259468
        4009     1.85003     1.72102  0.00259423
        4010     1.85008     1.72105  0.00259378
        4011     1.85034     1.72108  0.00259334
        4012     1.85076     1.72112  0.00259289
        4013     1.85132     1.72115  0.00259245
        4014     1.85196     1.72118  0.00259201
        4015     1.85265     1.72121  0.00259157
        4016     1.85335     1.72125  0.00259113
        4017     1.85401     1.72128   0.0025907
        4018     1.85458     1.72131  0.00259027
        4019     1.85503     1.72135  0.00258984
        4020     1.85532     1.72138  0.00258941
        4021     1.85541     1.72141  0.00258898
        4022     1.85526     1.72145  0.00258855
        4023     1.85485     1.72148  0.00258812
        4024     1.85414     1.72151  0.00258768
        4025     1.85312     1.72155  0.00258725
        4026     1.85176     1.72158  0.00258681
        4027     1.85006     1.72161  0.00258636
        4028     1.84799     1.72164  0.00258591
        4029     1.84556     1.72167  0.00258545
        4030     1.84276      1.7217  0.00258498
        4031     1.83959     1.72173  0.00258451
        4032     1.83607     1.72176  0.00258402
        4033      1.8322     1.72179  0.00258353
        4034       1.828     1.72181  0.00258302
        4035     1.82349     1.72184   0.0025825
        4036      1.8187     1.72186  0.00258197
        4037     1.81366     1.72189  0.00258143
        4038     1.80838     1.72191  0.00258088
        4039     1.80292     1.72193  0.00258032
        4040     1.79732     1.72195  0.00257975
        4041      1.7916     1.72196  0.00257917
        4042     1.78582     1.72198  0.00257858
        4043     1.78002     1.72199  0.00257798
        4044     1.77425     1.72201  0.00257738
        4045     1.76855     1.72202  0.00257677
        4046     1.76298     1.72203  0.00257615
        4047     1.75756     1.72204  0.00257553
        4048     1.75236     1.72204   0.0025749
        4049      1.7474     1.72205  0.00257427
        4050     1.74274     1.72206  0.00257364
        4051      1.7384     1.72206  0.00257301
        4052      1.7344     1.72206  0.00257238
        4053     1.73078     1.72206  0.00257174
        4054     1.72755     1.72207  0.00257111
        4055     1.72473     1.72207  0.00257048
        4056     1.72232     1.72207  0.00256984
        4057     1.72032     1.72207  0.00256921
        4058     1.71873     1.72207  0.00256858
        4059     1.71755     1.72206  0.00256794
        4060     1.71675     1.72206  0.00256731
        4061     1.71631     1.72206  0.00256668
        4062     1.71623     1.72206  0.00256605
        4063     1.71647     1.72206  0.00256542
        4064       1.717     1.72206  0.00256479
        4065      1.7178     1.72206  0.00256416
        4066     1.71884     1.72206  0.00256352
        4067     1.72009     1.72205  0.00256289
        4068     1.72152     1.72205  0.00256226
        4069     1.72309     1.72206  0.00256164
        4070     1.72479     1.72206  0.00256101
        4071     1.72658     1.72206  0.00256038
        4072     1.72844     1.72206  0.00255975
        4073     1.73034     1.72206  0.00255912
        4074     1.73226     1.72206  0.00255849
        4075     1.73418     1.72207  0.00255787
        4076     1.73609     1.72207  0.00255724
        4077     1.73796     1.72207  0.00255662
        4078     1.73978     1.72208    0.002556
        4079     1.74153     1.72208  0.00255537
        4080      1.7432     1.72209  0.00255475
        4081     1.74478     1.72209  0.00255413
        4082     1.74625      1.7221  0.00255351
        4083      1.7476     1.72211   0.0025529
        4084     1.74882     1.72211  0.00255228
        4085      1.7499     1.72212  0.00255166
        4086     1.75082     1.72213  0.00255105
        4087     1.75158     1.72213  0.00255043
        4088     1.75216     1.72214  0.00254982
        4089     1.75255     1.72215  0.00254921
        4090     1.75276     1.72216   0.0025486
        4091     1.75276     1.72216  0.00254798
        4092     1.75256     1.72217  0.00254737
        4093     1.75216     1.72218  0.00254676
        4094     1.75155     1.72218  0.00254615
        4095     1.75073     1.72219  0.00254554
        4096     1.74971      1.7222  0.00254492
        4097     1.74851      1.7222  0.00254431
        4098     1.74711     1.72221   0.0025437
        4099     1.74555     1.72222  0.00254308
        4100     1.74383     1.72222  0.00254247
        4101     1.74198     1.72223  0.00254185
        4102     1.74001     1.72223  0.00254124
        4103     1.73795     1.72223  0.00254062
        4104      1.7358     1.72224     0.00254
        4105     1.73361     1.72224  0.00253939
        4106     1.73139     1.72224  0.00253877
        4107     1.72916     1.72224  0.00253815
        4108     1.72694     1.72225  0.00253753
        4109     1.72476     1.72225  0.00253692
        4110     1.72263     1.72225   0.0025363
        4111     1.72057     1.72225  0.00253568
        4112      1.7186     1.72225  0.00253506
        4113     1.71673     1.72224  0.00253445
        4114     1.71496     1.72224  0.00253383
        4115     1.71331     1.72224  0.00253322
        4116     1.71179     1.72224   0.0025326
        4117     1.71039     1.72223  0.00253199
        4118     1.70913     1.72223  0.00253138
        4119       1.708     1.72223  0.00253077
        4120     1.70701     1.72222  0.00253015
        4121     1.70617     1.72222  0.00252954
        4122     1.70548     1.72222  0.00252893
        4123     1.70493     1.72221  0.00252832
        4124     1.70454     1.72221  0.00252771
        4125     1.70431      1.7222   0.0025271
        4126     1.70426      1.7222   0.0025265
        4127     1.70438     1.72219  0.00252589
        4128     1.70469     1.72219  0.00252528
        4129      1.7052     1.72219  0.00252467
        4130     1.70592     1.72218  0.00252406
        4131     1.70686     1.72218  0.00252345
        4132     1.70803     1.72218  0.00252285
        4133     1.70943     1.72217  0.00252224
        4134     1.71107     1.72217  0.00252163
        4135     1.71294     1.72217  0.00252102
        4136     1.71506     1.72217  0.00252041
        4137     1.71742     1.72216   0.0025198
        4138        1.72     1.72216  0.00251919
        4139     1.72279     1.72216  0.00251858
        4140     1.72578     1.72216  0.00251798
        4141     1.72893     1.72217  0.00251737
        4142     1.73224     1.72217  0.00251676
        4143     1.73566     1.72217  0.00251616
        4144     1.73918     1.72218  0.00251555
        4145     1.74275     1.72218  0.00251495
        4146     1.74634     1.72219  0.00251435
        4147     1.74992     1.72219  0.00251375
        4148     1.75344      1.7222  0.00251316
        4149     1.75687     1.72221  0.00251257
        4150     1.76019     1.72222  0.00251198
        4151     1.76335     1.72223  0.00251139
        4152     1.76632     1.72224  0.00251081
        4153     1.76907     1.72225  0.00251023
        4154     1.77159     1.72226  0.00250965
        4155     1.77384     1.72227  0.00250908
        4156      1.7758     1.72229  0.00250851
        4157     1.77746      1.7223  0.00250794
        4158     1.77881     1.72231  0.00250738
        4159     1.77982     1.72233  0.00250681
        4160     1.78051     1.72234  0.00250625
        4161     1.78086     1.72236  0.00250568
        4162     1.78086     1.72237  0.00250512
        4163     1.78053     1.72238  0.00250456
        4164     1.77986      1.7224    0.002504
        4165     1.77886     1.72241  0.00250343
        4166     1.77754     1.72243  0.00250287
        4167      1.7759     1.72244   0.0025023
        4168     1.77397     1.72245  0.00250173
        4169     1.77175     1.72246  0.00250116
        4170     1.76926     1.72247  0.00250058
        4171     1.76651     1.72248      0.0025
        4172     1.76353     1.72249  0.00249942
        4173     1.76034      1.7225  0.00249884
        4174     1.75694     1.72251  0.00249826
        4175     1.75337     1.72252  0.00249767
        4176     1.74964     1.72253  0.00249708
        4177     1.74577     1.72253  0.00249649
        4178     1.74179     1.72254  0.00249589
        4179     1.73771     1.72254   0.0024953
        4180     1.73356     1.72254   0.0024947
        4181     1.72936     1.72254  0.00249411
        4182     1.72512     1.72254  0.00249351
        4183     1.72087     1.72254  0.00249292
        4184     1.71663     1.72254  0.00249232
        4185     1.71241     1.72254  0.00249173
        4186     1.70824     1.72254  0.00249113
        4187     1.70414     1.72253  0.00249054
        4188     1.70011     1.72253  0.00248995
        4189     1.69619     1.72252  0.00248937
        4190     1.69238     1.72251  0.00248878
        4191      1.6887      1.7225   0.0024882
        4192     1.68517      1.7225  0.00248762
        4193     1.68181     1.72249  0.00248705
        4194     1.67862     1.72248  0.00248648
        4195     1.67562     1.72246  0.00248591
        4196     1.67283     1.72245  0.00248535
        4197     1.67024     1.72244  0.00248479
        4198     1.66787     1.72243  0.00248423
        4199     1.66573     1.72241  0.00248367
        4200     1.66382      1.7224  0.00248312
        4201     1.66215     1.72239  0.00248257
        4202     1.66073     1.72237  0.00248202
        4203     1.65956     1.72236  0.00248148
        4204     1.65863     1.72234  0.00248093
        4205     1.65796     1.72233  0.00248039
        4206     1.65753     1.72231  0.00247985
        4207     1.65735     1.72229  0.00247931
        4208      1.6574     1.72228  0.00247877
        4209     1.65769     1.72226  0.00247823
        4210      1.6582     1.72225  0.00247768
        4211     1.65892     1.72223  0.00247714
        4212     1.65985     1.72222   0.0024766
        4213     1.66098      1.7222  0.00247605
        4214     1.66228     1.72219  0.00247551
        4215     1.66376     1.72218  0.00247496
        4216     1.66539     1.72216  0.00247441
        4217     1.66717     1.72215  0.00247385
        4218     1.66909     1.72214   0.0024733
        4219     1.67112     1.72212  0.00247274
        4220     1.67327     1.72211  0.00247218
        4221     1.67552      1.7221  0.00247162
        4222     1.67785     1.72209  0.00247106
        4223     1.68028     1.72208  0.00247049
        4224     1.68278     1.72207  0.00246993
        4225     1.68535     1.72206  0.00246936
        4226     1.68798     1.72206  0.00246879
        4227     1.69069     1.72205  0.00246821
        4228     1.69345     1.72204  0.00246764
        4229     1.69628     1.72204  0.00246706
        4230     1.69917     1.72203  0.00246649
        4231     1.70212     1.72203  0.00246591
        4232     1.70514     1.72202  0.00246533
        4233     1.70822     1.72202  0.00246475
        4234     1.71138     1.72202  0.00246417
        4235      1.7146     1.72201  0.00246359
        4236     1.71789     1.72201    0.002463
        4237     1.72125     1.72201  0.00246242
        4238     1.72469     1.72201  0.00246184
        4239     1.72819     1.72201  0.00246126
        4240     1.73175     1.72202  0.00246068
        4241     1.73538     1.72202   0.0024601
        4242     1.73906     1.72202  0.00245953
        4243     1.74279     1.72203  0.00245895
        4244     1.74656     1.72204  0.00245838
        4245     1.75036     1.72204  0.00245781
        4246     1.75419     1.72205  0.00245724
        4247     1.75804     1.72206  0.00245668
        4248      1.7619     1.72207  0.00245612
        4249     1.76576     1.72208  0.00245556
        4250     1.76961     1.72209  0.00245501
        4251     1.77344      1.7221  0.00245446
        4252     1.77725     1.72211  0.00245392
        4253     1.78103     1.72213  0.00245338
        4254     1.78477     1.72214  0.00245285
        4255     1.78846     1.72216  0.00245232
        4256     1.79209     1.72217   0.0024518
        4257     1.79566     1.72219  0.00245129
        4258     1.79916     1.72221  0.00245078
        4259      1.8026     1.72223  0.00245027
        4260     1.80595     1.72225  0.00244978
        4261     1.80921     1.72227  0.00244929
        4262     1.81239     1.72229   0.0024488
        4263     1.81547     1.72231  0.00244833
        4264     1.81846     1.72233  0.00244786
        4265     1.82134     1.72236  0.00244739
        4266     1.82411     1.72238  0.00244694
        4267     1.82677     1.72241  0.00244648
        4268     1.82932     1.72243  0.00244604
        4269     1.83174     1.72246   0.0024456
        4270     1.83403     1.72248  0.00244517
        4271     1.83618     1.72251  0.00244474
        4272      1.8382     1.72254  0.00244432
        4273     1.84006     1.72256   0.0024439
        4274     1.84177     1.72259  0.00244349
        4275     1.84333     1.72262  0.00244308
        4276     1.84471     1.72265  0.00244267
        4277     1.84592     1.72268  0.00244227
        4278     1.84695     1.72271  0.00244187
        4279     1.84779     1.72274  0.00244148
        4280     1.84843     1.72276  0.00244109
        4281     1.84887     1.72279  0.00244069
        4282     1.84909     1.72282   0.0024403
        4283     1.84909     1.72285  0.00243991
        4284     1.84887     1.72288  0.00243952
        4285     1.84841     1.72291  0.00243912
        4286     1.84771     1.72294  0.00243873
        4287     1.84677     1.72297  0.00243833
        4288     1.84558       1.723  0.00243793
        4289     1.84413     1.72303  0.00243752
        4290     1.84242     1.72305  0.00243712
        4291     1.84046     1.72308   0.0024367
        4292     1.83822     1.72311  0.00243628
        4293     1.83572     1.72313  0.00243585
        4294     1.83294     1.72316  0.00243542
        4295     1.82989     1.72319  0.00243498
        4296     1.82657     1.72321  0.00243453
        4297     1.82298     1.72323  0.00243408
        4298     1.81912     1.72325  0.00243361
        4299     1.81498     1.72328  0.00243314
        4300     1.81056      1.7233  0.00243266
        4301     1.80588     1.72332  0.00243217
        4302     1.80093     1.72333  0.00243167
        4303     1.79571     1.72335  0.00243116
        4304     1.79022     1.72337  0.00243065
        4305     1.78447     1.72338  0.00243013
        4306     1.77846     1.72339   0.0024296
        4307     1.77219      1.7234  0.00242906
        4308     1.76567     1.72341  0.00242851
        4309      1.7589     1.72342  0.00242796
        4310      1.7519     1.72343  0.00242741
        4311     1.74467     1.72343  0.00242685
        4312     1.73722     1.72344  0.00242629
        4313     1.72957     1.72344  0.00242573
        4314     1.72173     1.72344  0.00242517
        4315     1.71373     1.72344  0.00242461
        4316     1.70559     1.72343  0.00242405
        4317     1.69733     1.72343  0.00242349
        4318       1.689     1.72342  0.00242295
        4319     1.68061     1.72341   0.0024224
        4320     1.67222      1.7234  0.00242187
        4321     1.66386     1.72338  0.00242135
        4322     1.65558     1.72337  0.00242084
        4323     1.64744     1.72335  0.00242035
        4324     1.63947     1.72333  0.00241986
        4325     1.63175     1.72331   0.0024194
        4326     1.62432     1.72329  0.00241895
        4327     1.61725     1.72326  0.00241851
        4328     1.61058     1.72324  0.00241809
        4329     1.60437     1.72321  0.00241769
        4330     1.59867     1.72318   0.0024173
        4331     1.59353     1.72315  0.00241693
        4332     1.58898     1.72312  0.00241657
        4333     1.58506     1.72309  0.00241622
        4334     1.58179     1.72305  0.00241588
        4335      1.5792     1.72302  0.00241556
        4336     1.57729     1.72299  0.00241523
        4337     1.57606     1.72295  0.00241491
        4338      1.5755     1.72292   0.0024146
        4339      1.5756     1.72288  0.00241428
        4340     1.57634     1.72285  0.00241396
        4341     1.57768     1.72282  0.00241363
        4342     1.57959     1.72278   0.0024133
        4343     1.58202     1.72275  0.00241296
        4344     1.58494     1.72272  0.00241262
        4345     1.58828     1.72269  0.00241226
        4346     1.59201     1.72266  0.00241189
        4347     1.59607     1.72263  0.00241151
        4348     1.60041      1.7226  0.00241112
        4349     1.60497     1.72258  0.00241072
        4350     1.60972     1.72255  0.00241031
        4351     1.61461     1.72252  0.00240988
        4352     1.61959      1.7225  0.00240944
        4353     1.62463     1.72248  0.00240899
        4354     1.62969     1.72246  0.00240853
        4355     1.63474     1.72244  0.00240807
        4356     1.63976     1.72242  0.00240759
        4357     1.64472      1.7224   0.0024071
        4358     1.64959     1.72238  0.00240661
        4359     1.65436     1.72237   0.0024061
        4360     1.65902     1.72235   0.0024056
        4361     1.66355     1.72234  0.00240508
        4362     1.66793     1.72233  0.00240456
        4363     1.67217     1.72232  0.00240404
        4364     1.67626     1.72231  0.00240351
        4365     1.68018      1.7223  0.00240298
        4366     1.68395     1.72229  0.00240245
        4367     1.68756     1.72228  0.00240191
