#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       10630       -0.52   -0.464068  0.00122383
       10631       -0.52   -0.464073  0.00122372
       10632       -0.36   -0.464063  0.00122365
       10633        -0.6   -0.464076   0.0012236
       10634       -0.28   -0.464059   0.0012236
       10635       -0.52   -0.464064   0.0012235
       10636       -0.36   -0.464054  0.00122342
       10637        -0.6   -0.464067  0.00122338
       10638       -0.44   -0.464065  0.00122326
       10639       -0.44   -0.464062  0.00122315
       10640       -0.44    -0.46406  0.00122304
       10641        -0.6   -0.464073  0.00122299
       10642       -0.52   -0.464078  0.00122289
       10643       -0.36   -0.464068  0.00122281
       10644       -0.44   -0.464066   0.0012227
       10645       -0.52   -0.464071  0.00122259
       10646        -0.6   -0.464084  0.00122255
       10647       -0.52   -0.464089  0.00122244
       10648       -0.44   -0.464087  0.00122233
       10649       -0.68   -0.464107  0.00122238
       10650       -0.44   -0.464105  0.00122227
       10651       -0.44   -0.464103  0.00122216
       10652        -0.2   -0.464078  0.00122229
       10653       -0.44   -0.464076  0.00122218
       10654       -0.44   -0.464074  0.00122207
       10655        -0.6   -0.464086  0.00122202
       10656        -0.6   -0.464099  0.00122197
       10657       -0.68   -0.464119  0.00122203
       10658       -0.44   -0.464117  0.00122191
       10659        -0.6    -0.46413  0.00122187
       10660       -0.52   -0.464135  0.00122176
       10661       -0.52    -0.46414  0.00122166
       10662       -0.36   -0.464131  0.00122158
       10663       -0.36   -0.464121  0.00122151
       10664       -0.44   -0.464119   0.0012214
       10665       -0.44   -0.464116  0.00122128
       10666       -0.68   -0.464137  0.00122134
       10667        -0.6   -0.464149  0.00122129
       10668        -0.6   -0.464162  0.00122124
       10669       -0.68   -0.464182  0.00122129
       10670       -0.36   -0.464172  0.00122122
       10671       -0.36   -0.464163  0.00122114
       10672        -0.6   -0.464175  0.00122109
       10673        -0.6   -0.464188  0.00122105
       10674       -0.36   -0.464178  0.00122097
       10675       -0.52   -0.464184  0.00122087
       10676       -0.44   -0.464181  0.00122075
       10677       -0.44   -0.464179  0.00122064
       10678       -0.52   -0.464184  0.00122054
       10679        -0.6   -0.464197  0.00122049
       10680       -0.28    -0.46418   0.0012205
       10681       -0.36    -0.46417  0.00122042
       10682       -0.44   -0.464168  0.00122031
       10683       -0.36   -0.464158  0.00122024
       10684        -0.6   -0.464171  0.00122019
       10685       -0.28   -0.464153   0.0012202
       10686        -0.2   -0.464129  0.00122033
       10687        -0.2   -0.464104  0.00122047
       10688       -0.36   -0.464094  0.00122039
       10689       -0.04   -0.464055  0.00122092
       10690       -0.36   -0.464045  0.00122085
       10691       -0.36   -0.464035  0.00122077
       10692       -0.44   -0.464033  0.00122066
       10693       -0.52   -0.464038  0.00122056
       10694       -0.52   -0.464043  0.00122045
       10695       -0.68   -0.464064  0.00122051
       10696       -0.52   -0.464069   0.0012204
       10697       -0.44   -0.464067  0.00122029
       10698       -0.44   -0.464064  0.00122018
       10699       -0.44   -0.464062  0.00122007
       10700       -0.44    -0.46406  0.00121996
       10701       -0.52   -0.464065  0.00121985
       10702       -0.68   -0.464085  0.00121991
       10703       -0.44   -0.464083  0.00121979
       10704       -0.36   -0.464073  0.00121972
       10705       -0.36   -0.464064  0.00121964
       10706       -0.44   -0.464061  0.00121953
       10707       -0.28   -0.464044  0.00121954
       10708       -0.28   -0.464027  0.00121955
       10709       -0.44   -0.464025  0.00121944
       10710        -0.6   -0.464037  0.00121939
       10711       -0.36   -0.464028  0.00121931
       10712       -0.52   -0.464033  0.00121921
       10713       -0.44   -0.464031   0.0012191
       10714       -0.52   -0.464036    0.001219
       10715       -0.52   -0.464041  0.00121889
       10716       -0.28   -0.464024   0.0012189
       10717       -0.28   -0.464007  0.00121891
       10718       -0.36   -0.463997  0.00121883
       10719        -0.6    -0.46401  0.00121878
       10720        -0.6   -0.464022  0.00121874
       10721       -0.52   -0.464028  0.00121863
       10722       -0.52   -0.464033  0.00121853
       10723       -0.36   -0.464023  0.00121846
       10724        -0.2   -0.463999  0.00121859
       10725       -0.36   -0.463989  0.00121852
       10726       -0.52   -0.463994  0.00121841
       10727       -0.52   -0.463999  0.00121831
       10728       -0.44   -0.463997   0.0012182
       10729       -0.36   -0.463987  0.00121813
       10730       -0.28    -0.46397  0.00121813
       10731        -0.6   -0.463983  0.00121809
       10732        -0.6   -0.463996  0.00121804
       10733        -0.6   -0.464008  0.00121799
       10734       -0.52   -0.464013  0.00121789
       10735       -0.52   -0.464019  0.00121779
       10736       -0.52   -0.464024  0.00121768
       10737       -0.36   -0.464014  0.00121761
       10738       -0.52   -0.464019  0.00121751
       10739        -0.6   -0.464032  0.00121746
       10740       -0.52   -0.464037  0.00121736
       10741       -0.36   -0.464028  0.00121728
       10742       -0.44   -0.464025  0.00121717
       10743       -0.36   -0.464016   0.0012171
       10744       -0.44   -0.464013  0.00121698
       10745       -0.44   -0.464011  0.00121687
       10746       -0.52   -0.464016  0.00121677
       10747        -0.6   -0.464029  0.00121672
       10748       -0.76   -0.464057  0.00121692
       10749        -0.6   -0.464069  0.00121687
       10750       -0.36    -0.46406   0.0012168
       10751        -0.2   -0.464035  0.00121693
       10752       -0.52    -0.46404  0.00121683
       10753        -0.6   -0.464053  0.00121678
       10754       -0.52   -0.464058  0.00121668
       10755       -0.36   -0.464048  0.00121661
       10756        -0.2   -0.464024  0.00121674
       10757       -0.44   -0.464022  0.00121663
       10758       -0.52   -0.464027  0.00121653
       10759       -0.44   -0.464025  0.00121642
       10760       -0.52    -0.46403  0.00121632
       10761       -0.36    -0.46402  0.00121624
       10762       -0.44   -0.464018  0.00121613
       10763       -0.52   -0.464023  0.00121603
       10764       -0.68   -0.464043  0.00121608
       10765       -0.44   -0.464041  0.00121597
       10766       -0.52   -0.464046  0.00121587
       10767        -0.2   -0.464022    0.001216
       10768        -0.6   -0.464034  0.00121596
       10769       -0.44   -0.464032  0.00121585
       10770       -0.36   -0.464022  0.00121577
       10771       -0.36   -0.464013   0.0012157
       10772       -0.76    -0.46404  0.00121589
       10773       -0.52   -0.464045  0.00121579
       10774       -0.44   -0.464043  0.00121568
       10775       -0.44   -0.464041  0.00121557
       10776       -0.36   -0.464031   0.0012155
       10777       -0.52   -0.464036  0.00121539
       10778       -0.52   -0.464042  0.00121529
       10779       -0.52   -0.464047  0.00121519
       10780       -0.28    -0.46403   0.0012152
       10781       -0.28   -0.464013  0.00121521
       10782       -0.36   -0.464003  0.00121513
       10783       -0.52   -0.464008  0.00121503
       10784       -0.76   -0.464036  0.00121523
       10785       -0.36   -0.464026  0.00121515
       10786       -0.44   -0.464024  0.00121504
       10787       -0.44   -0.464022  0.00121493
       10788       -0.44   -0.464019  0.00121482
       10789       -0.28   -0.464002  0.00121483
       10790        -0.6   -0.464015  0.00121478
       10791       -0.44   -0.464013  0.00121467
       10792       -0.28   -0.463996  0.00121468
       10793       -0.36   -0.463986   0.0012146
       10794       -0.68   -0.464006  0.00121466
       10795       -0.44   -0.464004  0.00121454
       10796       -0.44   -0.464001  0.00121443
       10797       -0.52   -0.464007  0.00121433
       10798       -0.44   -0.464004  0.00121422
       10799        -0.2    -0.46398  0.00121436
       10800       -0.44   -0.463978  0.00121425
       10801       -0.44   -0.463976  0.00121414
       10802       -0.52   -0.463981  0.00121403
       10803       -0.36   -0.463971  0.00121396
       10804       -0.44   -0.463969  0.00121385
       10805       -0.28   -0.463952  0.00121386
       10806       -0.36   -0.463942  0.00121378
       10807       -0.44    -0.46394  0.00121367
       10808       -0.52   -0.463945  0.00121357
       10809        -0.6   -0.463958  0.00121352
       10810       -0.68   -0.463978  0.00121358
       10811       -0.36   -0.463968   0.0012135
       10812       -0.52   -0.463973   0.0012134
       10813       -0.52   -0.463979   0.0012133
       10814        -0.6   -0.463991  0.00121325
       10815       -0.52   -0.463996  0.00121315
       10816       -0.36   -0.463987  0.00121308
       10817       -0.28    -0.46397  0.00121308
       10818       -0.44   -0.463967  0.00121297
       10819       -0.44   -0.463965  0.00121286
       10820       -0.36   -0.463956  0.00121279
       10821        -0.6   -0.463968  0.00121274
       10822        -0.6   -0.463981   0.0012127
       10823       -0.76   -0.464008  0.00121289
       10824       -0.28   -0.463991   0.0012129
       10825       -0.52   -0.463996   0.0012128
       10826       -0.44   -0.463994  0.00121269
       10827       -0.36   -0.463984  0.00121261
       10828       -0.44   -0.463982   0.0012125
       10829        -0.2   -0.463958  0.00121264
       10830       -0.36   -0.463948  0.00121256
       10831       -0.44   -0.463946  0.00121245
       10832       -0.36   -0.463936  0.00121238
       10833       -0.36   -0.463927  0.00121231
       10834       -0.52   -0.463932  0.00121221
       10835       -0.36   -0.463922  0.00121213
       10836       -0.12   -0.463891  0.00121243
       10837       -0.36   -0.463881  0.00121236
       10838       -0.44   -0.463879  0.00121225
       10839       -0.28   -0.463862  0.00121226
       10840       -0.36   -0.463852  0.00121218
       10841       -0.52   -0.463858  0.00121208
       10842       -0.44   -0.463855  0.00121197
       10843       -0.44   -0.463853  0.00121186
       10844       -0.52   -0.463858  0.00121176
       10845       -0.44   -0.463856  0.00121165
       10846        -0.6   -0.463869  0.00121161
       10847       -0.36   -0.463859  0.00121153
       10848       -0.68   -0.463879  0.00121158
       10849       -0.68   -0.463899  0.00121164
       10850       -0.52   -0.463904  0.00121154
       10851       -0.44   -0.463902  0.00121143
       10852       -0.36   -0.463892  0.00121135
       10853       -0.44    -0.46389  0.00121124
       10854       -0.52   -0.463895  0.00121114
       10855       -0.52   -0.463901  0.00121104
       10856        -0.6   -0.463913    0.001211
       10857       -0.36   -0.463903  0.00121092
       10858       -0.28   -0.463887  0.00121093
       10859       -0.52   -0.463892  0.00121083
       10860        -0.2   -0.463867  0.00121096
       10861       -0.44   -0.463865  0.00121085
       10862       -0.44   -0.463863  0.00121074
       10863       -0.28   -0.463846  0.00121075
       10864       -0.44   -0.463844  0.00121064
       10865       -0.44   -0.463842  0.00121053
       10866       -0.52   -0.463847  0.00121043
       10867       -0.44   -0.463845  0.00121032
       10868       -0.52    -0.46385  0.00121022
       10869        -0.6   -0.463862  0.00121017
       10870       -0.36   -0.463853   0.0012101
       10871        -0.6   -0.463865  0.00121005
       10872        -0.6   -0.463878  0.00121001
       10873       -0.28   -0.463861  0.00121001
       10874       -0.52   -0.463866  0.00120991
       10875       -0.44   -0.463864   0.0012098
       10876       -0.28   -0.463847  0.00120981
       10877       -0.36   -0.463837  0.00120974
       10878       -0.44   -0.463835  0.00120963
       10879        -0.6   -0.463848  0.00120958
       10880        -0.6    -0.46386  0.00120953
       10881       -0.76   -0.463888  0.00120973
       10882       -0.36   -0.463878  0.00120966
       10883       -0.36   -0.463868  0.00120958
