# mu		sigma		energy		error
501	0.773004	0.612151	-0.435264	0.00794515
502	0.810916	0.665439	-0.424819	0.0110627
503	0.819669	0.616564	-0.443726	0.00751359
504	0.803237	0.635781	-0.444616	0.00841936
505	0.849489	0.646949	-0.418108	0.0112285
506	0.807464	0.699257	-0.388323	0.0156851
507	0.748962	0.749168	-0.354857	0.0203893
508	0.742942	0.678175	-0.423162	0.0084337
509	0.729632	0.711823	-0.390619	0.0104978
510	0.745345	0.639083	-0.432731	0.00831233
511	0.797862	0.690178	-0.40448	0.0168665
512	0.862718	0.616673	-0.428399	0.0105765
513	0.826362	0.658009	-0.439974	0.00794997
514	0.799203	0.614247	-0.452172	0.0104435
515	0.730406	0.604904	-0.418908	0.00901637
516	0.76962	0.563534	-0.428953	0.0112372
517	0.788853	0.56259	-0.41431	0.0124006
518	0.769891	0.634897	-0.43607	0.00733107
519	0.760804	0.588949	-0.437888	0.00820617
520	0.797434	0.622952	-0.430011	0.00963424
521	0.762447	0.631686	-0.414618	0.0095808
522	0.774266	0.691113	-0.397477	0.0175465
523	0.805283	0.681356	-0.399325	0.0127269
524	0.806725	0.676404	-0.438569	0.00995981
525	0.841356	0.658827	-0.416658	0.0126319
526	0.879489	0.586418	-0.39973	0.0113535
527	0.850091	0.594604	-0.430858	0.00920047
528	0.842279	0.644203	-0.441804	0.0140759
529	0.852351	0.581579	-0.445188	0.00962057
530	0.787838	0.565118	-0.388239	0.0107367
531	0.76388	0.616756	-0.44357	0.0068108
532	0.816577	0.582482	-0.42021	0.00910713
533	0.841414	0.605201	-0.440065	0.00836275
534	0.876491	0.594714	-0.41381	0.00897751
535	0.891087	0.571243	-0.38807	0.0112228
536	0.871849	0.606755	-0.431523	0.00909629
537	0.879459	0.608579	-0.417416	0.0119636
538	0.88411	0.668733	-0.399573	0.0145683
539	0.846681	0.643341	-0.444938	0.00916908
540	0.871217	0.70055	-0.344005	0.0219795
541	0.830971	0.747438	-0.34747	0.0205865
542	0.782093	0.699715	-0.399891	0.0128508
543	0.727705	0.66858	-0.397123	0.0123724
544	0.77868	0.674791	-0.420712	0.0187575
545	0.7457	0.676386	-0.433315	0.00920691
546	0.748137	0.678363	-0.403366	0.0130051
547	0.74966	0.67233	-0.420627	0.00989586
548	0.794904	0.662062	-0.416297	0.0121169
549	0.762106	0.607522	-0.439462	0.00893566
550	0.757467	0.561082	-0.389921	0.0114027
551	0.776904	0.595273	-0.435811	0.00785631
552	0.731795	0.559996	-0.414432	0.0101418
553	0.801814	0.541151	-0.389944	0.0156502
554	0.784711	0.578123	-0.43419	0.00982604
555	0.850835	0.611793	-0.439716	0.00865491
556	0.791078	0.590285	-0.430807	0.0103752
557	0.758453	0.619493	-0.438134	0.00727954
558	0.813863	0.58294	-0.448013	0.0104804
559	0.830091	0.612003	-0.440008	0.00908983
560	0.776439	0.668562	-0.427655	0.00851762
561	0.77818	0.596207	-0.443502	0.00731764
562	0.751823	0.623703	-0.440772	0.00709928
563	0.739936	0.612348	-0.436586	0.00749891
564	0.727875	0.625522	-0.43371	0.00748544
565	0.785271	0.604969	-0.437968	0.00714694
566	0.747934	0.596173	-0.44144	0.00739352
567	0.748065	0.589174	-0.4218	0.0102693
568	0.718108	0.589706	-0.421058	0.0095156
569	0.769103	0.551512	-0.411246	0.0123929
570	0.726686	0.612265	-0.418845	0.00835546
571	0.772639	0.654458	-0.445892	0.00949122
572	0.738603	0.590444	-0.431665	0.00929026
573	0.743692	0.633292	-0.43594	0.00775977
574	0.670531	0.597545	-0.384597	0.0103591
575	0.654487	0.631249	-0.383815	0.0083404
576	0.641869	0.613245	-0.35731	0.00953798
577	0.686473	0.604801	-0.404226	0.00854585
578	0.697583	0.579589	-0.388549	0.010121
579	0.730926	0.614437	-0.427968	0.0070774
580	0.803633	0.608252	-0.437718	0.00741239
581	0.812197	0.599353	-0.438452	0.00918077
582	0.796141	0.6292	-0.455705	0.00804106
583	0.835401	0.610156	-0.435121	0.00938441
584	0.840225	0.580998	-0.417944	0.010217
