       BLOCK    DISTANCE ACTUAL_GOFR    AVE_GOFR       ERROR
          85     0.37192           0           0           0
          85    0.397569           0           0           0
          85    0.423219           0           0           0
          85    0.448869           0           0           0
          85    0.474518           0           0           0
          85    0.500168           0           0           0
          85    0.525818           0           0           0
          85    0.551467           0           0           0
          85    0.577117           0           0           0
          85    0.602767           0           0           0
          85    0.628416           0           0           0
          85    0.654066           0           0           0
          85    0.679715           0           0           0
          85    0.705365           0           0           0
          85    0.731015           0           0           0
          85    0.756664           0           0           0
          85    0.782314           0           0           0
          85    0.807964           0           0           0
          85    0.833613           0           0           0
          85    0.859263           0 1.21291e-05 5.51123e-06
          85    0.884913  0.00150397  0.00126575 6.27236e-05
          85    0.910562   0.0320464   0.0243371 0.000333324
          85    0.936212    0.172711    0.164594 0.000751565
          85    0.961861    0.551305    0.569641  0.00134978
          85    0.987511     1.18482     1.20754  0.00222783
          85     1.01316     1.83541     1.86921  0.00336399
          85     1.03881     2.29025     2.34111  0.00332192
          85     1.06446      2.5275     2.55795  0.00309607
          85     1.09011      2.5267     2.55115  0.00331518
          85     1.11576     2.47193     2.40527  0.00322406
          85     1.14141      2.2502      2.2014  0.00259876
          85     1.16706     2.00492     1.97278  0.00303255
          85     1.19271     1.75428     1.75047  0.00267574
          85     1.21836     1.54361     1.55777  0.00242941
          85     1.24401     1.40381     1.38826  0.00264299
          85     1.26966     1.27454     1.24176  0.00236621
          85     1.29531     1.13818     1.11952  0.00189889
          85     1.32096     1.05234     1.01774   0.0019456
          85     1.34661    0.939658    0.933766   0.0019686
          85     1.37226    0.860164    0.866731  0.00180856
          85     1.39791    0.808552     0.81438  0.00170328
          85     1.42355    0.758607    0.767306  0.00154995
          85      1.4492    0.722999    0.732848  0.00158892
          85     1.47485    0.717661    0.709466  0.00158827
          85      1.5005    0.691512    0.690538  0.00163762
          85     1.52615    0.675679    0.680143  0.00147307
          85      1.5518    0.662897    0.672348  0.00151672
          85     1.57745    0.676269    0.672623  0.00138447
          85      1.6031    0.687894    0.678891   0.0015355
          85     1.62875    0.705327    0.687513  0.00144462
          85      1.6544    0.699438    0.704849  0.00163242
          85     1.68005    0.699245    0.725292  0.00132627
          85      1.7057    0.734579    0.750005   0.0012348
          85     1.73135    0.766382    0.781119  0.00148855
          85       1.757    0.807381    0.817368  0.00156636
          85     1.78265    0.847817    0.856239  0.00183485
          85      1.8083     0.87271    0.899219  0.00170787
          85     1.83395     0.92228    0.940254  0.00165566
          85      1.8596    0.963095    0.980761  0.00153936
          85     1.88525     1.01761     1.02286  0.00144605
          85      1.9109     1.07206     1.06173  0.00132948
          85     1.93655     1.11692     1.09787  0.00145079
          85      1.9622      1.1399     1.13146  0.00160268
          85     1.98785     1.15503     1.16317  0.00151245
          85      2.0135     1.18349     1.18614  0.00131113
          85     2.03915     1.20946     1.20292  0.00136159
          85      2.0648     1.21993     1.21259  0.00125461
          85     2.09045     1.21604     1.21515  0.00125059
          85      2.1161     1.22637     1.20749  0.00153662
          85     2.14174     1.19555     1.19436   0.0012507
          85     2.16739     1.19773     1.17383   0.0012855
          85     2.19304     1.15616     1.14931  0.00133097
          85     2.21869     1.14038      1.1219  0.00143835
          85     2.24434     1.09926     1.09228  0.00145306
          85     2.26999     1.07522      1.0636  0.00139976
          85     2.29564     1.04638     1.03501  0.00144412
          85     2.32129     1.03666     1.00976  0.00136327
          85     2.34694    0.989664    0.983698  0.00125935
          85     2.37259     0.93835    0.960252  0.00112532
          85     2.39824    0.937452    0.939534 0.000985201
          85     2.42389    0.920296     0.92304  0.00105091
          85     2.44954    0.907008    0.912796 0.000993288
          85     2.47519    0.902231    0.901991 0.000949934
          85     2.50084    0.888708    0.894217  0.00101467
          85     2.52649     0.89282    0.891255  0.00115599
          85     2.55214     0.89132    0.892544  0.00105972
          86   0.0128248           0           0           0
          86   0.0384745           0           0           0
          86   0.0641241           0           0           0
          86   0.0897737           0           0           0
          86    0.115423           0           0           0
          86    0.141073           0           0           0
          86    0.166723           0           0           0
          86    0.192372           0           0           0
          86    0.218022           0           0           0
          86    0.243672           0           0           0
          86    0.269321           0           0           0
          86    0.294971           0           0           0
          86     0.32062           0           0           0
          86     0.34627           0           0           0
          86     0.37192           0           0           0
          86    0.397569           0           0           0
          86    0.423219           0           0           0
          86    0.448869           0           0           0
          86    0.474518           0           0           0
          86    0.500168           0           0           0
          86    0.525818           0           0           0
          86    0.551467           0           0           0
          86    0.577117           0           0           0
          86    0.602767           0           0           0
          86    0.628416           0           0           0
          86    0.654066           0           0           0
          86    0.679715           0           0           0
          86    0.705365           0           0           0
          86    0.731015           0           0           0
          86    0.756664           0           0           0
          86    0.782314           0           0           0
          86    0.807964           0           0           0
          86    0.833613           0           0           0
          86    0.859263           0  1.1988e-05 5.44895e-06
          86    0.884913 0.000935393  0.00126191 6.21118e-05
          86    0.910562    0.015798   0.0242378  0.00034392
          86    0.936212     0.15467    0.164479 0.000751632
          86    0.961861     0.56984    0.569643  0.00133409
          86    0.987511     1.21305     1.20761  0.00220285
          86     1.01316     1.86054     1.86911  0.00332639
          86     1.03881     2.35275     2.34124  0.00328606
          86     1.06446     2.57825     2.55819  0.00306904
          86     1.09011     2.59304     2.55164  0.00331221
          86     1.11576     2.39827     2.40519   0.0031876
          86     1.14141     2.10679      2.2003  0.00279168
          86     1.16706     1.91393     1.97209  0.00307351
          86     1.19271     1.74241     1.75037  0.00264626
          86     1.21836     1.58618      1.5581  0.00242352
          86     1.24401     1.38339     1.38821  0.00261286
          86     1.26966     1.26521     1.24203  0.00235435
          86     1.29531     1.12086     1.11953  0.00187687
          86     1.32096     1.00634     1.01761  0.00192748
          86     1.34661     0.91234    0.933517  0.00196141
          86     1.37226     0.86397    0.866699  0.00178782
          86     1.39791    0.830771    0.814571   0.0016941
          86     1.42355    0.770939    0.767349   0.0015325
          86      1.4492    0.725317     0.73276  0.00157286
          86     1.47485    0.707902    0.709447  0.00156991
          86      1.5005    0.696532    0.690608  0.00162007
          86     1.52615    0.683128    0.680178  0.00145635
          86      1.5518    0.697491     0.67264    0.001527
          86     1.57745    0.684783    0.672765  0.00137557
          86      1.6031    0.684479    0.678956  0.00151902
          86     1.62875    0.704699    0.687713  0.00144157
          86      1.6544    0.721368    0.705041   0.0016247
          86     1.68005    0.734962    0.725405  0.00131561
          86      1.7057    0.751314     0.75002  0.00122054
          86     1.73135    0.784772    0.781161  0.00147185
          86       1.757      0.8165    0.817358  0.00154818
          86     1.78265    0.848825    0.856153  0.00181554
          86      1.8083    0.886129    0.899066  0.00169478
          86     1.83395    0.929151    0.940125  0.00164143
          86      1.8596    0.960981    0.980531  0.00153854
          86     1.88525      1.0025     1.02262  0.00144848
          86      1.9109     1.04912     1.06159  0.00132208
          86     1.93655     1.10225     1.09792  0.00143482
          86      1.9622     1.13238     1.13147  0.00158408
          86     1.98785     1.17014     1.16325  0.00149704
          86      2.0135     1.20838     1.18639  0.00132115
          86     2.03915     1.20518     1.20294  0.00134601
          86      2.0648     1.24241     1.21294  0.00128705
          86     2.09045     1.23238     1.21535  0.00125199
          86      2.1161     1.20373     1.20745  0.00151938
          86     2.14174     1.18038     1.19419  0.00124667
          86     2.16739     1.15561     1.17362  0.00128788
          86     2.19304     1.13696     1.14917  0.00132321
          86     2.21869     1.10976     1.12176  0.00142853
          86     2.24434     1.09377      1.0923  0.00143627
          86     2.26999     1.05907     1.06354  0.00138447
          86     2.29564     1.03688     1.03503  0.00142749
          86     2.32129    0.990099     1.00953  0.00136646
          86     2.34694    0.965225    0.983484  0.00126289
          86     2.37259    0.961278    0.960264  0.00111229
          86     2.39824    0.942969    0.939574 0.000974555
          86     2.42389     0.92732     0.92309  0.00103987
          86     2.44954     0.92098    0.912891 0.000986287
          86     2.47519    0.887508    0.901823   0.0009537
          86     2.50084    0.878837    0.894038   0.0010185
          86     2.52649    0.908364    0.891454  0.00115954
          86     2.55214    0.904088    0.892679  0.00105586
          87   0.0128248           0           0           0
          87   0.0384745           0           0           0
          87   0.0641241           0           0           0
          87   0.0897737           0           0           0
          87    0.115423           0           0           0
          87    0.141073           0           0           0
          87    0.166723           0           0           0
          87    0.192372           0           0           0
          87    0.218022           0           0           0
          87    0.243672           0           0           0
          87    0.269321           0           0           0
          87    0.294971           0           0           0
          87     0.32062           0           0           0
          87     0.34627           0           0           0
          87     0.37192           0           0           0
          87    0.397569           0           0           0
          87    0.423219           0           0           0
          87    0.448869           0           0           0
          87    0.474518           0           0           0
          87    0.500168           0           0           0
          87    0.525818           0           0           0
          87    0.551467           0           0           0
          87    0.577117           0           0           0
          87    0.602767           0           0           0
          87    0.628416           0           0           0
          87    0.654066           0           0           0
          87    0.679715           0           0           0
          87    0.705365           0           0           0
          87    0.731015           0           0           0
          87    0.756664           0           0           0
          87    0.782314           0           0           0
          87    0.807964           0           0           0
          87    0.833613           0           0           0
          87    0.859263 0.000213975 1.43097e-05 5.86009e-06
          87    0.884913  0.00113714  0.00126047 6.14144e-05
          87    0.910562   0.0225537   0.0242185 0.000340511
          87    0.936212    0.162683    0.164458 0.000743276
          87    0.961861    0.575802    0.569714  0.00132063
          87    0.987511     1.21327     1.20767  0.00217849
          87     1.01316      1.8591     1.86899  0.00329014
          87     1.03881     2.32463     2.34105  0.00325383
          87     1.06446     2.53899     2.55797  0.00304169
          87     1.09011     2.56569      2.5518  0.00327808
          87     1.11576     2.39696      2.4051  0.00315236
          87     1.14141     2.17823     2.20005   0.0027711
          87     1.16706     1.97251      1.9721  0.00303819
          87     1.19271     1.78184     1.75073  0.00264044
          87     1.21836      1.5679     1.55821  0.00239829
          87     1.24401     1.39215     1.38825  0.00258322
          87     1.26966     1.23262     1.24192  0.00232977
          87     1.29531      1.1288     1.11964  0.00185832
          87     1.32096     1.03271     1.01778  0.00191312
          87     1.34661    0.963603    0.933863  0.00196912
          87     1.37226    0.867403    0.866707  0.00176729
          87     1.39791     0.81571    0.814584  0.00167468
          87     1.42355     0.76546    0.767327  0.00151504
          87      1.4492     0.72094    0.732625  0.00156064
          87     1.47485    0.712082    0.709478  0.00155215
          87      1.5005    0.691072    0.690613  0.00160145
          87     1.52615    0.687716    0.680264  0.00144218
          87      1.5518    0.669589    0.672605  0.00150985
          87     1.57745    0.662318    0.672645  0.00136499
          87      1.6031    0.663465    0.678778  0.00151196
          87     1.62875    0.688716    0.687724  0.00142505
          87      1.6544    0.695817    0.704935  0.00160948
          87     1.68005    0.723559    0.725383  0.00130066
          87      1.7057    0.744965    0.749962  0.00120789
          87     1.73135     0.77194    0.781055  0.00145874
          87       1.757    0.808628    0.817258  0.00153364
          87     1.78265    0.860689    0.856205  0.00179542
          87      1.8083    0.916819     0.89927  0.00168754
          87     1.83395    0.945973    0.940192  0.00162394
          87      1.8596    0.978243    0.980505  0.00152108
          87     1.88525     1.02842     1.02269  0.00143336
          87      1.9109     1.06686     1.06165  0.00130828
          87     1.93655     1.09578      1.0979  0.00141854
          87      1.9622       1.131     1.13147  0.00156588
          87     1.98785     1.17141     1.16335  0.00148276
          87      2.0135     1.16839     1.18619  0.00132207
          87     2.03915     1.19705     1.20287  0.00133224
          87      2.0648     1.22481     1.21308  0.00127947
          87     2.09045     1.22722     1.21548  0.00124502
          87      2.1161     1.20453     1.20742  0.00150228
          87     2.14174     1.17933     1.19402  0.00124399
          87     2.16739     1.17677     1.17365  0.00127359
          87     2.19304     1.14326      1.1491  0.00130975
          87     2.21869     1.12198     1.12176  0.00141212
          87     2.24434     1.09176     1.09229  0.00141977
          87     2.26999     1.07611     1.06369  0.00137606
          87     2.29564     1.04328     1.03513  0.00141423
          87     2.32129      1.0099     1.00954  0.00135076
          87     2.34694    0.990141     0.98356  0.00125069
          87     2.37259    0.958739    0.960247  0.00109965
          87     2.39824    0.928415    0.939446 0.000971758
          87     2.42389    0.913615    0.922981  0.00103361
          87     2.44954    0.899539    0.912737 0.000986818
          87     2.47519    0.893071    0.901722 0.000948029
          87     2.50084    0.896363    0.894065  0.00100715
          87     2.52649    0.881578     0.89134  0.00115176
          87     2.55214    0.900286    0.892766  0.00104734
          88   0.0128248           0           0           0
          88   0.0384745           0           0           0
          88   0.0641241           0           0           0
          88   0.0897737           0           0           0
          88    0.115423           0           0           0
          88    0.141073           0           0           0
          88    0.166723           0           0           0
          88    0.192372           0           0           0
          88    0.218022           0           0           0
          88    0.243672           0           0           0
          88    0.269321           0           0           0
          88    0.294971           0           0           0
          88     0.32062           0           0           0
          88     0.34627           0           0           0
          88     0.37192           0           0           0
          88    0.397569           0           0           0
          88    0.423219           0           0           0
          88    0.448869           0           0           0
          88    0.474518           0           0           0
          88    0.500168           0           0           0
          88    0.525818           0           0           0
          88    0.551467           0           0           0
          88    0.577117           0           0           0
          88    0.602767           0           0           0
          88    0.628416           0           0           0
          88    0.654066           0           0           0
          88    0.679715           0           0           0
          88    0.705365           0           0           0
          88    0.731015           0           0           0
          88    0.756664           0           0           0
          88    0.782314           0           0           0
          88    0.807964           0           0           0
          88    0.833613           0           0           0
          88    0.859263           0 1.41471e-05 5.79576e-06
          88    0.884913 0.000440185  0.00125115 6.14198e-05
          88    0.910562   0.0259316   0.0242379 0.000337197
          88    0.936212    0.159586    0.164403 0.000736889
          88    0.961861    0.548293     0.56947  0.00132787
          88    0.987511     1.21433     1.20775  0.00215505
          88     1.01316     1.86787     1.86898  0.00325278
          88     1.03881     2.36457     2.34132  0.00322781
          88     1.06446      2.6173     2.55864  0.00308094
          88     1.09011     2.60174     2.55237  0.00328958
          88     1.11576     2.44008     2.40549   0.0031415
          88     1.14141     2.16442     2.19964  0.00276903
          88     1.16706     1.93502     1.97168  0.00303274
          88     1.19271     1.78891     1.75117  0.00264584
          88     1.21836     1.54968     1.55812  0.00237299
          88     1.24401     1.35536     1.38788  0.00258077
          88     1.26966     1.24523     1.24196   0.0023036
          88     1.29531     1.07253      1.1191  0.00191276
          88     1.32096    0.993089      1.0175  0.00191185
          88     1.34661    0.921298     0.93372  0.00195191
          88     1.37226    0.863787    0.866674  0.00174752
          88     1.39791    0.815181    0.814591  0.00165567
          88     1.42355    0.778969    0.767459  0.00150359
          88      1.4492    0.731499    0.732612  0.00154295
          88     1.47485    0.696664    0.709332  0.00154133
          88      1.5005     0.68445    0.690543  0.00158478
          88     1.52615    0.686766    0.680338  0.00142769
          88      1.5518    0.681417    0.672706  0.00149601
          88     1.57745    0.683438    0.672767  0.00135498
          88      1.6031    0.691135    0.678918  0.00150129
          88     1.62875    0.687146    0.687717  0.00140887
          88      1.6544    0.692579    0.704795   0.0015973
          88     1.68005    0.727156    0.725404  0.00128603
          88      1.7057    0.756922    0.750041  0.00119675
          88     1.73135    0.782889    0.781076  0.00144231
          88       1.757    0.817882    0.817265  0.00151623
          88     1.78265     0.83819       0.856  0.00178665
          88      1.8083    0.891035    0.899177  0.00167095
          88     1.83395     0.93551    0.940139  0.00160636
          88      1.8596      0.9826    0.980529  0.00150399
          88     1.88525     1.03149     1.02279  0.00142056
          88      1.9109     1.08376      1.0619  0.00131732
          88     1.93655     1.11936     1.09814  0.00142323
          88      1.9622     1.13786     1.13154  0.00154977
          88     1.98785     1.18289     1.16357  0.00148246
          88      2.0135     1.17986     1.18612    0.001309
          88     2.03915     1.21193     1.20298  0.00132107
          88      2.0648      1.2383     1.21336  0.00129665
          88     2.09045     1.22135     1.21555  0.00123266
          88      2.1161     1.20016     1.20733  0.00148747
          88     2.14174     1.17796     1.19384  0.00124318
          88     2.16739     1.15152      1.1734  0.00128372
          88     2.19304     1.13229     1.14891  0.00130872
          88     2.21869     1.09717     1.12148  0.00142343
          88     2.24434     1.08961     1.09226  0.00140396
          88     2.26999     1.04477     1.06347  0.00137712
          88     2.29564     1.02489     1.03501  0.00140293
          88     2.32129      1.0108     1.00955  0.00133548
          88     2.34694     0.97431    0.983455  0.00124089
          88     2.37259    0.954631    0.960183    0.001089
          88     2.39824    0.936675    0.939414 0.000961225
          88     2.42389    0.930486    0.923066  0.00102537
          88     2.44954    0.919345    0.912813 0.000978457
          88     2.47519    0.908833    0.901803 0.000940692
          88     2.50084    0.895841    0.894085 0.000995905
          88     2.52649    0.898549    0.891422  0.00114158
          88     2.55214    0.899281     0.89284  0.00103805
          89   0.0128248           0           0           0
          89   0.0384745           0           0           0
          89   0.0641241           0           0           0
          89   0.0897737           0           0           0
          89    0.115423           0           0           0
          89    0.141073           0           0           0
          89    0.166723           0           0           0
          89    0.192372           0           0           0
          89    0.218022           0           0           0
          89    0.243672           0           0           0
          89    0.269321           0           0           0
          89    0.294971           0           0           0
          89     0.32062           0           0           0
          89     0.34627           0           0           0
          89     0.37192           0           0           0
          89    0.397569           0           0           0
          89    0.423219           0           0           0
          89    0.448869           0           0           0
          89    0.474518           0           0           0
          89    0.500168           0           0           0
          89    0.525818           0           0           0
          89    0.551467           0           0           0
          89    0.577117           0           0           0
          89    0.602767           0           0           0
          89    0.628416           0           0           0
          89    0.654066           0           0           0
          89    0.679715           0           0           0
          89    0.705365           0           0           0
          89    0.731015           0           0           0
          89    0.756664           0           0           0
          89    0.782314           0           0           0
          89    0.807964           0           0           0
          89    0.833613           0           0           0
          89    0.859263           0 1.39882e-05 5.73281e-06
          89    0.884913  0.00139392  0.00125275 6.07506e-05
          89    0.910562   0.0265379   0.0242638 0.000334397
          89    0.936212    0.176726    0.164541 0.000741504
          89    0.961861    0.579388    0.569582  0.00131761
          89    0.987511     1.20813     1.20775  0.00213084
          89     1.01316     1.85202     1.86879  0.00322181
          89     1.03881     2.29797     2.34083  0.00322808
          89     1.06446     2.55453      2.5586  0.00304667
          89     1.09011     2.55228     2.55237  0.00325262
          89     1.11576       2.405     2.40549  0.00310621
          89     1.14141     2.21707     2.19984  0.00274483
          89     1.16706     2.02505     1.97228  0.00305737
          89     1.19271     1.82861     1.75204   0.0027555
          89     1.21836      1.5861     1.55843  0.00236708
          89     1.24401     1.41241     1.38815  0.00256645
          89     1.26966     1.23867     1.24193  0.00227802
          89     1.29531     1.09903     1.11888  0.00190452
          89     1.32096    0.999584      1.0173  0.00190094
          89     1.34661    0.955722    0.933968  0.00194557
          89     1.37226    0.859218     0.86659  0.00172989
          89     1.39791    0.811014    0.814551  0.00163755
          89     1.42355    0.751051    0.767275  0.00149795
          89      1.4492    0.694508    0.732184   0.0015839
          89     1.47485    0.668779    0.708876  0.00158994
          89      1.5005    0.674275     0.69036  0.00157748
          89     1.52615    0.680957    0.680345  0.00141166
          89      1.5518    0.654213    0.672498  0.00149356
          89     1.57745    0.651132    0.672524  0.00136139
          89      1.6031    0.659966    0.678705  0.00149944
          89     1.62875    0.677471    0.687602  0.00139774
          89      1.6544    0.717432    0.704937  0.00158565
          89     1.68005    0.733965      0.7255  0.00127518
          89      1.7057    0.756893    0.750118  0.00118578
          89     1.73135    0.776123     0.78102  0.00142718
          89       1.757    0.808795     0.81717  0.00150217
          89     1.78265    0.864364    0.856094  0.00176904
          89      1.8083     0.92046    0.899416   0.0016692
          89     1.83395    0.947275    0.940219  0.00159031
          89      1.8596    0.982293    0.980548  0.00148722
          89     1.88525      1.0364     1.02294  0.00141281
          89      1.9109     1.06174      1.0619  0.00130252
          89     1.93655     1.09042     1.09806  0.00140988
          89      1.9622     1.15315     1.13178  0.00155127
          89     1.98785     1.18958     1.16386  0.00149432
          89      2.0135     1.18272     1.18608  0.00129485
          89     2.03915     1.18669     1.20279  0.00131884
          89      2.0648     1.22424     1.21348  0.00128783
          89     2.09045     1.21851     1.21558  0.00121925
          89      2.1161     1.20716     1.20733  0.00147076
          89     2.14174     1.18875     1.19378  0.00123052
          89     2.16739      1.1739     1.17341  0.00126931
          89     2.19304     1.15135     1.14894   0.0012943
          89     2.21869     1.12443     1.12151  0.00140783
          89     2.24434     1.09311     1.09227  0.00138822
          89     2.26999     1.07092     1.06356  0.00136418
          89     2.29564     1.03418       1.035   0.0013872
          89     2.32129     1.03031     1.00978  0.00134069
          89     2.34694    0.999179    0.983632  0.00123946
          89     2.37259    0.958915    0.960169  0.00107686
          89     2.39824    0.930125     0.93931 0.000956074
          89     2.42389    0.918998     0.92302  0.00101487
          89     2.44954    0.908095     0.91276 0.000968898
          89     2.47519    0.897856    0.901759 0.000931168
          89     2.50084    0.883525    0.893967 0.000991759
          89     2.52649    0.865247    0.891128  0.00116602
          89     2.55214    0.875968     0.89265  0.00104356
          90   0.0128248           0           0           0
          90   0.0384745           0           0           0
          90   0.0641241           0           0           0
          90   0.0897737           0           0           0
          90    0.115423           0           0           0
          90    0.141073           0           0           0
          90    0.166723           0           0           0
          90    0.192372           0           0           0
          90    0.218022           0           0           0
          90    0.243672           0           0           0
          90    0.269321           0           0           0
          90    0.294971           0           0           0
          90     0.32062           0           0           0
          90     0.34627           0           0           0
          90     0.37192           0           0           0
          90    0.397569           0           0           0
          90    0.423219           0           0           0
          90    0.448869           0           0           0
          90    0.474518           0           0           0
          90    0.500168           0           0           0
          90    0.525818           0           0           0
          90    0.551467           0           0           0
          90    0.577117           0           0           0
          90    0.602767           0           0           0
          90    0.628416           0           0           0
          90    0.654066           0           0           0
          90    0.679715           0           0           0
          90    0.705365           0           0           0
          90    0.731015           0           0           0
          90    0.756664           0           0           0
          90    0.782314           0           0           0
          90    0.807964           0           0           0
          90    0.833613           0           0           0
          90    0.859263           0 1.38327e-05 5.67122e-06
          90    0.884913  0.00132056  0.00125351 6.00803e-05
          90    0.910562   0.0173743   0.0241872  0.00033933
          90    0.936212    0.158291    0.164472  0.00073651
          90    0.961861    0.573116    0.569621  0.00130356
          90    0.987511     1.21332     1.20781  0.00210806
          90     1.01316     1.90084     1.86915  0.00320563
          90     1.03881     2.36155     2.34106  0.00320041
          90     1.06446     2.56087     2.55862  0.00301292
          90     1.09011     2.50309     2.55182  0.00326223
          90     1.11576     2.40135     2.40544  0.00307204
          90     1.14141     2.21642     2.20002  0.00272051
          90     1.16706     1.97256     1.97228   0.0030234
          90     1.19271      1.7485       1.752  0.00272516
          90     1.21836     1.56389     1.55849  0.00234155
          90     1.24401     1.39785     1.38826  0.00254019
          90     1.26966     1.24891       1.242  0.00225403
          90     1.29531      1.1013     1.11868  0.00189335
          90     1.32096    0.996332     1.01707  0.00189404
          90     1.34661    0.951405    0.934161  0.00193357
          90     1.37226    0.875549    0.866689  0.00171353
          90     1.39791    0.792139    0.814302  0.00163818
          90     1.42355    0.758493    0.767177  0.00148448
          90      1.4492    0.739207    0.732262  0.00156822
          90     1.47485    0.712115    0.708912  0.00157268
          90      1.5005    0.677937    0.690222  0.00156598
          90     1.52615    0.672046    0.680253  0.00139899
          90      1.5518    0.675441     0.67253  0.00147732
          90     1.57745    0.682128    0.672631  0.00135044
          90      1.6031    0.670362    0.678612  0.00148565
          90     1.62875    0.677043    0.687485  0.00138712
          90      1.6544    0.694211    0.704818  0.00157251
          90     1.68005    0.721666    0.725457  0.00126172
          90      1.7057    0.745943    0.750072  0.00117351
          90     1.73135    0.774776    0.780951  0.00141301
          90       1.757    0.816853    0.817166  0.00148549
          90     1.78265    0.862881     0.85617    0.001751
          90      1.8083    0.901915    0.899444  0.00165089
          90     1.83395    0.940126    0.940218  0.00157264
          90      1.8596    0.982097    0.980566  0.00147079
          90     1.88525     1.01012      1.0228  0.00140427
          90      1.9109     1.04857     1.06175  0.00129644
          90     1.93655      1.0975     1.09805  0.00139423
          90      1.9622     1.13977     1.13187  0.00153657
          90     1.98785     1.17061     1.16393   0.0014796
          90      2.0135     1.20258     1.18626  0.00129338
          90     2.03915     1.21856     1.20297  0.00131577
          90      2.0648       1.227     1.21363  0.00128224
          90     2.09045     1.23189     1.21576  0.00121909
          90      2.1161     1.22634     1.20754   0.0014695
          90     2.14174     1.20416      1.1939  0.00122225
          90     2.16739     1.17779     1.17346  0.00125614
          90     2.19304     1.14446     1.14889  0.00128088
          90     2.21869     1.11605     1.12145  0.00139349
          90     2.24434     1.09057     1.09225  0.00137293
          90     2.26999     1.05871      1.0635  0.00135009
          90     2.29564     1.03352     1.03498  0.00137189
          90     2.32129       1.013     1.00982  0.00132627
          90     2.34694    0.983077    0.983626   0.0012257
          90     2.37259    0.954266    0.960103  0.00106689
          90     2.39824    0.939507    0.939312 0.000945454
          90     2.42389    0.911637    0.922894  0.00101144
          90     2.44954    0.907563    0.912702 0.000959851
          90     2.47519    0.885815    0.901582 0.000937521
          90     2.50084    0.902876    0.894065 0.000985667
          90     2.52649    0.886027    0.891071  0.00115444
          90     2.55214    0.875258    0.892457   0.0010497
          91   0.0128248           0           0           0
          91   0.0384745           0           0           0
          91   0.0641241           0           0           0
          91   0.0897737           0           0           0
          91    0.115423           0           0           0
          91    0.141073           0           0           0
          91    0.166723           0           0           0
          91    0.192372           0           0           0
          91    0.218022           0           0           0
          91    0.243672           0           0           0
          91    0.269321           0           0           0
          91    0.294971           0           0           0
          91     0.32062           0           0           0
          91     0.34627           0           0           0
          91     0.37192           0           0           0
          91    0.397569           0           0           0
          91    0.423219           0           0           0
          91    0.448869           0           0           0
          91    0.474518           0           0           0
          91    0.500168           0           0           0
          91    0.525818           0           0           0
          91    0.551467           0           0           0
          91    0.577117           0           0           0
          91    0.602767           0           0           0
          91    0.628416           0           0           0
          91    0.654066           0           0           0
          91    0.679715           0           0           0
          91    0.705365           0           0           0
          91    0.731015           0           0           0
          91    0.756664           0           0           0
          91    0.782314           0           0           0
          91    0.807964           0           0           0
          91    0.833613           0           0           0
          91    0.859263           0 1.36807e-05 5.61094e-06
          91    0.884913 0.000495208  0.00124518 5.99952e-05
          91    0.910562   0.0201632    0.024143 0.000338471
          91    0.936212    0.158947    0.164411 0.000730914
          91    0.961861    0.559874    0.569514  0.00129363
          91    0.987511     1.22081     1.20796  0.00208973
          91     1.01316      1.8685     1.86914  0.00317041
          91     1.03881     2.31696      2.3408  0.00317618
          91     1.06446     2.54424     2.55846  0.00298396
          91     1.09011     2.55296     2.55183  0.00322641
          91     1.11576      2.4318     2.40573   0.0030519
          91     1.14141      2.2015     2.20004  0.00269066
          91     1.16706      1.9581     1.97212  0.00299419
          91     1.19271     1.73814     1.75185  0.00269947
          91     1.21836     1.51732     1.55804  0.00235912
          91     1.24401     1.35432     1.38789  0.00253952
          91     1.26966      1.2586     1.24219  0.00223662
          91     1.29531     1.14452     1.11897  0.00189371
          91     1.32096     1.06974     1.01765  0.00195967
          91     1.34661     0.96746    0.934527  0.00194664
          91     1.37226    0.887584    0.866919  0.00171001
          91     1.39791    0.829073    0.814464   0.0016282
          91     1.42355    0.783994    0.767362  0.00147963
          91      1.4492    0.761563    0.732584   0.0015837
          91     1.47485    0.711903    0.708945  0.00155574
          91      1.5005    0.690025     0.69022  0.00154878
          91     1.52615    0.686939    0.680326  0.00138554
          91      1.5518    0.671939    0.672524   0.0014611
          91     1.57745    0.668269    0.672583  0.00133645
          91      1.6031    0.667696    0.678492  0.00147416
          91     1.62875    0.681293    0.687417  0.00137355
          91      1.6544    0.685238    0.704602  0.00156988
          91     1.68005     0.68258    0.724986  0.00133293
          91      1.7057    0.722153    0.749765  0.00120005
          91     1.73135    0.762179    0.780745  0.00141246
          91       1.757    0.796931    0.816944  0.00148571
          91     1.78265    0.831984    0.855904  0.00175181
          91      1.8083    0.880898     0.89924  0.00164528
          91     1.83395    0.922015    0.940018  0.00156803
          91      1.8596     0.96805    0.980428  0.00146105
          91     1.88525     1.03601     1.02294  0.00139633
          91      1.9109     1.06451     1.06178  0.00128255
          91     1.93655     1.10317     1.09811  0.00138004
          91      1.9622     1.15825     1.13216  0.00154679
          91     1.98785     1.19823     1.16431  0.00151059
          91      2.0135     1.21202     1.18654  0.00130976
          91     2.03915     1.23193     1.20329  0.00133926
          91      2.0648     1.22019     1.21371  0.00127017
          91     2.09045      1.2279      1.2159  0.00121296
          91      2.1161     1.21062     1.20758  0.00145374
