#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       17492       -0.44   -0.461802 0.000955919
       17493        -0.6    -0.46181 0.000955897
       17494       -0.44   -0.461809 0.000955843
       17495       -0.52   -0.461812 0.000955794
       17496       -0.44   -0.461811  0.00095574
       17497        -0.2   -0.461796 0.000955803
       17498        -0.2   -0.461781 0.000955865
       17499       -0.44    -0.46178 0.000955812
       17500       -0.68   -0.461792 0.000955838
       17501       -0.52   -0.461795 0.000955789
       17502       -0.36    -0.46179 0.000955753
       17503       -0.52   -0.461793 0.000955704
       17504       -0.36   -0.461787 0.000955667
       17505       -0.52    -0.46179 0.000955618
       17506       -0.52   -0.461794 0.000955569
       17507       -0.52   -0.461797  0.00095552
       17508       -0.36   -0.461791 0.000955483
       17509       -0.44    -0.46179  0.00095543
       17510       -0.44   -0.461789 0.000955376
       17511       -0.28   -0.461778 0.000955378
       17512       -0.44   -0.461777 0.000955324
       17513       -0.52    -0.46178 0.000955275
       17514       -0.52   -0.461784 0.000955227
       17515        -0.6   -0.461792 0.000955205
       17516       -0.36   -0.461786 0.000955168
       17517       -0.52   -0.461789 0.000955119
       17518       -0.68   -0.461802 0.000955146
       17519       -0.52   -0.461805 0.000955097
       17520       -0.52   -0.461808 0.000955048
       17521        -0.6   -0.461816 0.000955026
       17522       -0.52   -0.461819 0.000954978
       17523       -0.68   -0.461832 0.000955004
       17524       -0.44   -0.461831 0.000954951
       17525        -0.6   -0.461839 0.000954929
       17526       -0.36   -0.461833 0.000954892
       17527       -0.44   -0.461831 0.000954838
       17528       -0.52   -0.461835 0.000954789
       17529        -0.6   -0.461843 0.000954767
       17530        -0.6   -0.461851 0.000954746
       17531       -0.52   -0.461854 0.000954697
       17532        -0.6   -0.461862 0.000954675
       17533       -0.44    -0.46186 0.000954621
       17534        -0.6   -0.461868 0.000954599
       17535       -0.44   -0.461867 0.000954546
       17536       -0.52    -0.46187 0.000954497
       17537       -0.44   -0.461869 0.000954443
       17538       -0.36   -0.461863 0.000954407
       17539       -0.44   -0.461862 0.000954353
       17540       -0.44   -0.461861 0.000954299
       17541       -0.44    -0.46186 0.000954246
       17542       -0.36   -0.461854 0.000954209
       17543        -0.6   -0.461862 0.000954187
       17544       -0.68   -0.461874 0.000954214
       17545       -0.68   -0.461887  0.00095424
       17546       -0.52    -0.46189 0.000954192
       17547       -0.68   -0.461902 0.000954218
       17548        -0.6    -0.46191 0.000954196
       17549        -0.6   -0.461918 0.000954175
       17550       -0.68    -0.46193 0.000954201
       17551       -0.44   -0.461929 0.000954148
       17552        -0.6   -0.461937 0.000954126
       17553       -0.52    -0.46194 0.000954077
       17554       -0.52   -0.461944 0.000954028
       17555       -0.36   -0.461938 0.000953992
       17556       -0.36   -0.461932 0.000953955
       17557       -0.44   -0.461931 0.000953902
       17558        -0.2   -0.461916 0.000953964
       17559       -0.52   -0.461919 0.000953915
       17560       -0.44   -0.461918 0.000953862
       17561       -0.44   -0.461917 0.000953808
       17562       -0.44   -0.461915 0.000953755
       17563        -0.6   -0.461923 0.000953733
       17564       -0.44   -0.461922 0.000953679
       17565       -0.52   -0.461925 0.000953631
       17566        -0.6   -0.461933 0.000953609
       17567        -0.6   -0.461941 0.000953587
       17568       -0.36   -0.461935  0.00095355
       17569       -0.52   -0.461939 0.000953502
       17570       -0.28   -0.461928 0.000953504
       17571       -0.52   -0.461932 0.000953455
       17572       -0.44    -0.46193 0.000953402
       17573        -0.2   -0.461915 0.000953464
       17574        -0.2   -0.461901 0.000953526
       17575       -0.52   -0.461904 0.000953478
       17576       -0.44   -0.461903 0.000953424
       17577       -0.36   -0.461897 0.000953388
       17578        -0.6   -0.461905 0.000953366
       17579       -0.44   -0.461903 0.000953312
       17580       -0.68   -0.461916 0.000953339
       17581       -0.76   -0.461933 0.000953435
       17582       -0.68   -0.461945 0.000953462
       17583       -0.52   -0.461948 0.000953413
       17584       -0.28   -0.461938 0.000953415
       17585       -0.44   -0.461937 0.000953362
       17586        -0.2   -0.461922 0.000953424
       17587       -0.44   -0.461921 0.000953371
       17588       -0.28    -0.46191 0.000953373
       17589       -0.28     -0.4619 0.000953374
       17590       -0.36   -0.461894 0.000953338
       17591       -0.52   -0.461898 0.000953289
       17592       -0.44   -0.461896 0.000953236
       17593       -0.68   -0.461909 0.000953262
       17594       -0.44   -0.461907 0.000953209
       17595       -0.44   -0.461906 0.000953156
       17596        -0.6   -0.461914 0.000953134
       17597       -0.52   -0.461917 0.000953085
       17598       -0.44   -0.461916 0.000953032
       17599       -0.36    -0.46191 0.000952995
       17600       -0.44   -0.461909 0.000952942
       17601       -0.52   -0.461912 0.000952894
       17602        -0.2   -0.461898 0.000952956
       17603       -0.36   -0.461892 0.000952919
       17604        -0.6     -0.4619 0.000952897
       17605       -0.44   -0.461898 0.000952844
       17606       -0.52   -0.461902 0.000952796
       17607       -0.52   -0.461905 0.000952747
       17608       -0.44   -0.461904 0.000952694
       17609       -0.44   -0.461902 0.000952641
       17610        -0.2   -0.461888 0.000952703
       17611       -0.28   -0.461877 0.000952705
       17612       -0.36   -0.461871 0.000952668
       17613       -0.44    -0.46187 0.000952615
       17614       -0.36   -0.461864 0.000952578
       17615       -0.52   -0.461868  0.00095253
       17616       -0.36   -0.461862 0.000952493
       17617       -0.36   -0.461856 0.000952457
       17618       -0.52   -0.461859 0.000952408
       17619        -0.6   -0.461867 0.000952387
       17620       -0.68    -0.46188 0.000952413
       17621       -0.52   -0.461883 0.000952365
       17622        -0.6   -0.461891 0.000952343
       17623       -0.68   -0.461903 0.000952369
       17624        -0.6   -0.461911 0.000952347
       17625       -0.52   -0.461914 0.000952299
       17626        -0.6   -0.461922 0.000952277
       17627       -0.44   -0.461921 0.000952224
       17628       -0.28   -0.461911 0.000952226
       17629       -0.36   -0.461905  0.00095219
       17630       -0.44   -0.461904 0.000952136
       17631       -0.68   -0.461916 0.000952163
       17632       -0.76   -0.461933 0.000952259
       17633       -0.76    -0.46195 0.000952355
       17634       -0.52   -0.461953 0.000952307
       17635       -0.36   -0.461947  0.00095227
       17636       -0.44   -0.461946 0.000952217
       17637       -0.68   -0.461958 0.000952243
       17638       -0.28   -0.461948 0.000952245
       17639       -0.36   -0.461942 0.000952209
       17640       -0.52   -0.461946  0.00095216
       17641       -0.52   -0.461949 0.000952112
       17642       -0.44   -0.461948 0.000952059
       17643       -0.36   -0.461942 0.000952022
       17644       -0.28   -0.461932 0.000952024
       17645        -0.6   -0.461939 0.000952003
       17646       -0.36   -0.461934 0.000951966
       17647       -0.44   -0.461932 0.000951913
       17648       -0.52   -0.461936 0.000951865
       17649       -0.44   -0.461934 0.000951812
       17650       -0.68   -0.461947 0.000951838
       17651       -0.28   -0.461936  0.00095184
       17652       -0.52    -0.46194 0.000951791
       17653       -0.44   -0.461938 0.000951738
       17654       -0.52   -0.461942  0.00095169
       17655       -0.36   -0.461936 0.000951654
       17656       -0.36    -0.46193 0.000951617
       17657       -0.28    -0.46192 0.000951619
       17658       -0.52   -0.461923 0.000951571
       17659       -0.36   -0.461917 0.000951535
       17660        -0.6   -0.461925 0.000951513
       17661       -0.44   -0.461924  0.00095146
       17662        -0.6   -0.461932 0.000951438
       17663        -0.6    -0.46194 0.000951416
       17664       -0.68   -0.461952 0.000951443
       17665        -0.6    -0.46196 0.000951421
       17666       -0.68   -0.461972 0.000951447
       17667       -0.68   -0.461984 0.000951473
       17668       -0.52   -0.461988 0.000951425
       17669       -0.68      -0.462 0.000951451
       17670        -0.6   -0.462008 0.000951429
       17671       -0.52   -0.462011 0.000951381
       17672       -0.52   -0.462014 0.000951333
       17673       -0.36   -0.462009 0.000951297
       17674       -0.52   -0.462012 0.000951249
       17675       -0.28   -0.462002  0.00095125
       17676        -0.6    -0.46201 0.000951229
       17677       -0.52   -0.462013  0.00095118
       17678        -0.2   -0.461998 0.000951242
       17679       -0.44   -0.461997 0.000951189
       17680       -0.44   -0.461995 0.000951136
       17681        -0.6   -0.462003 0.000951114
       17682       -0.52   -0.462007 0.000951066
       17683        -0.6   -0.462014 0.000951044
       17684       -0.52   -0.462018 0.000950996
       17685       -0.36   -0.462012  0.00095096
       17686       -0.52   -0.462015 0.000950912
       17687       -0.68   -0.462027 0.000950938
       17688       -0.36   -0.462022 0.000950902
       17689       -0.52   -0.462025 0.000950854
       17690       -0.44   -0.462024 0.000950801
       17691       -0.44   -0.462022 0.000950748
       17692       -0.44   -0.462021 0.000950695
       17693       -0.36   -0.462015 0.000950659
       17694       -0.36    -0.46201 0.000950622
       17695       -0.52   -0.462013 0.000950574
       17696       -0.44   -0.462012 0.000950521
       17697       -0.28   -0.462001 0.000950523
       17698       -0.28   -0.461991 0.000950525
       17699       -0.68   -0.462004 0.000950551
       17700        -0.6   -0.462011  0.00095053
       17701       -0.28   -0.462001 0.000950532
       17702       -0.52   -0.462004 0.000950484
       17703       -0.44   -0.462003 0.000950431
       17704       -0.52   -0.462006 0.000950383
       17705       -0.28   -0.461996 0.000950385
       17706       -0.36    -0.46199 0.000950348
       17707       -0.28    -0.46198  0.00095035
       17708       -0.44   -0.461979 0.000950297
       17709       -0.12   -0.461959  0.00095044
       17710       -0.44   -0.461958 0.000950387
       17711        -0.6   -0.461966 0.000950365
       17712       -0.68   -0.461978 0.000950391
       17713       -0.52   -0.461982 0.000950343
       17714       -0.68   -0.461994 0.000950369
       17715        -0.6   -0.462002 0.000950348
       17716       -0.68   -0.462014 0.000950374
       17717       -0.52   -0.462017 0.000950326
       17718       -0.44   -0.462016 0.000950273
       17719       -0.44   -0.462015  0.00095022
       17720       -0.44   -0.462014 0.000950167
       17721       -0.44   -0.462012 0.000950114
       17722       -0.52   -0.462016 0.000950066
       17723       -0.44   -0.462014 0.000950014
       17724       -0.52   -0.462018 0.000949966
       17725       -0.28   -0.462007 0.000949968
       17726       -0.28   -0.461997  0.00094997
       17727       -0.36   -0.461991 0.000949933
       17728       -0.44    -0.46199 0.000949881
       17729       -0.44   -0.461989 0.000949828
       17730       -0.28   -0.461979  0.00094983
       17731       -0.52   -0.461982 0.000949782
       17732       -0.52   -0.461985 0.000949734
       17733       -0.36   -0.461979 0.000949698
       17734       -0.28   -0.461969   0.0009497
       17735       -0.28   -0.461959 0.000949701
       17736       -0.28   -0.461949 0.000949703
       17737        -0.6   -0.461956 0.000949682
       17738       -0.28   -0.461946 0.000949684
       17739       -0.44   -0.461945 0.000949631
       17740       -0.52   -0.461948 0.000949583
       17741       -0.36   -0.461942 0.000949547
       17742        -0.6    -0.46195 0.000949525
       17743       -0.44   -0.461949 0.000949472
       17744       -0.44   -0.461948  0.00094942
       17745       -0.76   -0.461964 0.000949515
       17746       -0.68   -0.461977 0.000949541
       17747       -0.76   -0.461994 0.000949636
       17748       -0.44   -0.461992 0.000949583
       17749       -0.36   -0.461987 0.000949547
       17750        -0.6   -0.461994 0.000949525
       17751       -0.52   -0.461998 0.000949477
       17752       -0.52   -0.462001  0.00094943
       17753       -0.44      -0.462 0.000949377
       17754       -0.52   -0.462003 0.000949329
       17755       -0.44   -0.462002 0.000949276
       17756       -0.36   -0.461996  0.00094924
       17757       -0.28   -0.461986 0.000949242
       17758        -0.2   -0.461971 0.000949303
       17759       -0.52   -0.461974 0.000949256
       17760       -0.52   -0.461977 0.000949208
       17761       -0.52   -0.461981  0.00094916
       17762       -0.36   -0.461975 0.000949124
       17763       -0.36   -0.461969 0.000949088
       17764       -0.52   -0.461973  0.00094904
       17765       -0.52   -0.461976 0.000948992
       17766       -0.44   -0.461975  0.00094894
       17767       -0.44   -0.461973 0.000948887
       17768       -0.36   -0.461968 0.000948851
       17769       -0.28   -0.461957 0.000948853
       17770        -0.2   -0.461943 0.000948914
       17771       -0.44   -0.461941 0.000948861
       17772        -0.6   -0.461949  0.00094884
       17773        -0.6   -0.461957 0.000948818
       17774        -0.6   -0.461965 0.000948796
       17775       -0.68   -0.461977 0.000948822
       17776        -0.6   -0.461985 0.000948801
       17777       -0.36   -0.461979 0.000948765
       17778        -0.2   -0.461964 0.000948826
       17779       -0.36   -0.461958  0.00094879
       17780        -0.2   -0.461944 0.000948851
       17781       -0.12   -0.461925 0.000948992
       17782       -0.44   -0.461923  0.00094894
       17783       -0.36   -0.461918 0.000948904
       17784       -0.52   -0.461921 0.000948856
       17785       -0.28   -0.461911 0.000948858
       17786       -0.28     -0.4619 0.000948859
       17787       -0.44   -0.461899 0.000948807
       17788       -0.52   -0.461902 0.000948759
       17789       -0.44   -0.461901 0.000948707
       17790        -0.6   -0.461909 0.000948685
       17791        -0.6   -0.461917 0.000948664
       17792       -0.68   -0.461929 0.000948689
       17793       -0.44   -0.461928 0.000948637
       17794       -0.52   -0.461931 0.000948589
       17795       -0.28   -0.461921 0.000948591
       17796       -0.52   -0.461924 0.000948543
       17797       -0.68   -0.461936 0.000948569
       17798       -0.68   -0.461949 0.000948595
       17799        -0.6   -0.461956 0.000948573
       17800       -0.44   -0.461955 0.000948521
       17801       -0.36   -0.461949 0.000948485
       17802       -0.52   -0.461953 0.000948437
       17803       -0.28   -0.461942 0.000948439
       17804       -0.44   -0.461941 0.000948387
       17805       -0.44    -0.46194 0.000948334
       17806       -0.52   -0.461943 0.000948286
       17807       -0.36   -0.461937  0.00094825
       17808        -0.6   -0.461945 0.000948229
       17809        -0.6   -0.461953 0.000948207
       17810       -0.44   -0.461952 0.000948155
       17811        -0.6   -0.461959 0.000948133
       17812       -0.44   -0.461958 0.000948081
       17813       -0.36   -0.461953 0.000948045
       17814       -0.28   -0.461942 0.000948047
       17815       -0.28   -0.461932 0.000948049
       17816       -0.36   -0.461926 0.000948013
       17817       -0.44   -0.461925  0.00094796
       17818       -0.52   -0.461928 0.000947913
       17819       -0.52   -0.461932 0.000947865
       17820       -0.52   -0.461935 0.000947817
       17821        -0.6   -0.461943 0.000947796
       17822       -0.68   -0.461955 0.000947822
       17823       -0.44   -0.461954 0.000947769
       17824        -0.6   -0.461961 0.000947748
       17825       -0.44    -0.46196 0.000947695
       17826       -0.52   -0.461963 0.000947648
       17827       -0.52   -0.461967   0.0009476
       17828       -0.68   -0.461979 0.000947626
       17829       -0.44   -0.461978 0.000947574
       17830       -0.44   -0.461976 0.000947521
       17831       -0.68   -0.461989 0.000947547
       17832       -0.44   -0.461987 0.000947495
       17833       -0.68      -0.462  0.00094752
       17834       -0.76   -0.462016 0.000947615
       17835       -0.52    -0.46202 0.000947567
       17836       -0.28   -0.462009 0.000947569
       17837       -0.36   -0.462004 0.000947533
       17838       -0.52   -0.462007 0.000947486
       17839       -0.36   -0.462001  0.00094745
       17840       -0.44      -0.462 0.000947397
       17841       -0.68   -0.462012 0.000947423
       17842        -0.6    -0.46202 0.000947402
       17843       -0.68   -0.462032 0.000947427
       17844       -0.36   -0.462026 0.000947391
       17845       -0.28   -0.462016 0.000947393
       17846       -0.44   -0.462015 0.000947341
       17847       -0.44   -0.462014 0.000947289
       17848       -0.12   -0.461995 0.000947429
       17849       -0.36   -0.461989 0.000947393
       17850       -0.36   -0.461983 0.000947358
       17851       -0.28   -0.461973 0.000947359
       17852       -0.52   -0.461976 0.000947312
       17853       -0.36   -0.461971 0.000947276
       17854        -0.2   -0.461956 0.000947337
       17855       -0.44   -0.461955 0.000947284
       17856       -0.28   -0.461944 0.000947286
       17857       -0.28   -0.461934 0.000947288
       17858       -0.44   -0.461933 0.000947236
       17859       -0.36   -0.461927   0.0009472
       17860       -0.44   -0.461926 0.000947148
       17861       -0.52   -0.461929   0.0009471
       17862        -0.6   -0.461937 0.000947079
       17863       -0.52    -0.46194 0.000947031
       17864       -0.52   -0.461944 0.000946984
       17865        -0.6   -0.461951 0.000946962
       17866       -0.68   -0.461964 0.000946988
       17867       -0.44   -0.461962 0.000946936
       17868        -0.6    -0.46197 0.000946914
       17869       -0.44   -0.461969 0.000946862
       17870        -0.6   -0.461976 0.000946841
       17871        -0.6   -0.461984 0.000946819
       17872       -0.44   -0.461983 0.000946767
       17873       -0.44   -0.461982 0.000946715
       17874       -0.36   -0.461976 0.000946679
       17875       -0.28   -0.461966 0.000946681
       17876       -0.28   -0.461956 0.000946683
       17877       -0.36    -0.46195 0.000946647
       17878        -0.6   -0.461958 0.000946625
       17879       -0.28   -0.461948 0.000946627
       17880        -0.6   -0.461955 0.000946606
       17881       -0.44   -0.461954 0.000946553
       17882       -0.52   -0.461957 0.000946506
       17883       -0.36   -0.461952  0.00094647
       17884       -0.44    -0.46195 0.000946418
       17885       -0.36   -0.461945 0.000946382
       17886       -0.36   -0.461939 0.000946347
       17887       -0.36   -0.461933 0.000946311
       17888        -0.2   -0.461919 0.000946371
       17889       -0.28   -0.461908 0.000946373
       17890       -0.44   -0.461907 0.000946321
       17891       -0.36   -0.461902 0.000946285
       17892       -0.36   -0.461896 0.000946249
       17893       -0.52   -0.461899 0.000946202
       17894       -0.52   -0.461902 0.000946155
       17895        -0.6    -0.46191 0.000946133
       17896       -0.44   -0.461909 0.000946081
       17897       -0.28   -0.461899 0.000946083
       17898        -0.2   -0.461884 0.000946143
       17899       -0.44   -0.461883 0.000946091
       17900       -0.52   -0.461886 0.000946044
       17901       -0.52   -0.461889 0.000945997
       17902        -0.6   -0.461897 0.000945975
       17903       -0.44   -0.461896 0.000945923
       17904       -0.44   -0.461895 0.000945871
       17905       -0.44   -0.461893 0.000945819
       17906       -0.36   -0.461888 0.000945784
       17907       -0.52   -0.461891 0.000945736
       17908       -0.52   -0.461894 0.000945689
       17909       -0.36   -0.461888 0.000945653
       17910       -0.44   -0.461887 0.000945601
       17911       -0.52    -0.46189 0.000945554
       17912       -0.52   -0.461894 0.000945507
       17913       -0.36   -0.461888 0.000945471
       17914       -0.44   -0.461887 0.000945419
       17915       -0.44   -0.461886 0.000945367
       17916       -0.52   -0.461889  0.00094532
       17917       -0.28   -0.461879 0.000945322
       17918       -0.52   -0.461882 0.000945275
       17919       -0.44   -0.461881 0.000945223
       17920        -0.6   -0.461888 0.000945201
       17921       -0.52   -0.461892 0.000945154
       17922       -0.44    -0.46189 0.000945102
       17923       -0.52   -0.461894 0.000945055
       17924       -0.52   -0.461897 0.000945008
       17925       -0.52     -0.4619 0.000944961
       17926       -0.44   -0.461899 0.000944909
       17927       -0.44   -0.461898 0.000944857
       17928        -0.2   -0.461883 0.000944917
       17929       -0.52   -0.461886  0.00094487
       17930       -0.44   -0.461885 0.000944818
       17931       -0.52   -0.461888 0.000944771
       17932        -0.6   -0.461896  0.00094475
       17933       -0.36    -0.46189 0.000944714
       17934       -0.36   -0.461885 0.000944678
       17935       -0.36   -0.461879 0.000944643
       17936       -0.52   -0.461882 0.000944596
       17937       -0.52   -0.461885 0.000944549
       17938       -0.52   -0.461889 0.000944501
       17939        -0.6   -0.461896  0.00094448
       17940       -0.52     -0.4619 0.000944433
       17941        -0.2   -0.461885 0.000944493
       17942       -0.36   -0.461879 0.000944458
       17943       -0.44   -0.461878 0.000944406
       17944       -0.68    -0.46189 0.000944431
       17945       -0.28    -0.46188 0.000944433
       17946       -0.44   -0.461879 0.000944381
       17947       -0.36   -0.461873 0.000944346
       17948       -0.36   -0.461868  0.00094431
       17949        -0.6   -0.461875 0.000944289
       17950       -0.68   -0.461887 0.000944315
       17951        -0.6   -0.461895 0.000944293
       17952       -0.44   -0.461894 0.000944242
       17953       -0.52   -0.461897 0.000944194
       17954       -0.28   -0.461887 0.000944196
       17955       -0.44   -0.461886 0.000944144
       17956       -0.36    -0.46188 0.000944109
       17957       -0.36   -0.461874 0.000944073
       17958        -0.2    -0.46186 0.000944133
       17959       -0.36   -0.461854 0.000944098
       17960       -0.36   -0.461849 0.000944062
       17961       -0.52   -0.461852 0.000944015
       17962       -0.68   -0.461864 0.000944041
       17963       -0.52   -0.461867 0.000943994
       17964        -0.6   -0.461875 0.000943973
       17965       -0.44   -0.461874 0.000943921
       17966       -0.36   -0.461868 0.000943885
       17967       -0.44   -0.461867 0.000943834
       17968       -0.36   -0.461861 0.000943798
       17969       -0.28   -0.461851   0.0009438
       17970        -0.2   -0.461836  0.00094386
       17971       -0.52    -0.46184 0.000943813
       17972       -0.44   -0.461838 0.000943761
       17973       -0.44   -0.461837 0.000943709
       17974       -0.52    -0.46184 0.000943662
       17975       -0.28    -0.46183 0.000943664
       17976       -0.44   -0.461829 0.000943612
       17977        -0.6   -0.461837 0.000943591
       17978        -0.6   -0.461844  0.00094357
       17979       -0.36   -0.461839 0.000943535
       17980       -0.52   -0.461842 0.000943488
       17981       -0.44   -0.461841 0.000943436
       17982        -0.2   -0.461826 0.000943496
       17983       -0.44   -0.461825 0.000943444
       17984        -0.6   -0.461833 0.000943423
       17985       -0.52   -0.461836 0.000943376
       17986        -0.6   -0.461844 0.000943355
       17987       -0.52   -0.461847 0.000943308
       17988       -0.68   -0.461859 0.000943334
       17989        -0.6   -0.461867 0.000943312
       17990       -0.68   -0.461879 0.000943338
       17991        -0.6   -0.461886 0.000943317
       17992       -0.52    -0.46189  0.00094327
       17993       -0.52   -0.461893 0.000943223
       17994       -0.44   -0.461892 0.000943171
       17995       -0.52   -0.461895 0.000943124
       17996       -0.28   -0.461885 0.000943126
       17997       -0.44   -0.461884 0.000943074
       17998       -0.44   -0.461882 0.000943023
       17999       -0.52   -0.461886 0.000942976
       18000       -0.44   -0.461884 0.000942924
       18001       -0.36   -0.461879 0.000942889
       18002       -0.52   -0.461882 0.000942842
       18003       -0.52   -0.461885 0.000942795
       18004       -0.44   -0.461884 0.000942744
       18005        -0.2   -0.461869 0.000942804
       18006       -0.28   -0.461859 0.000942805
       18007       -0.44   -0.461858 0.000942754
       18008       -0.36   -0.461853 0.000942718
       18009       -0.44   -0.461851 0.000942667
       18010       -0.44    -0.46185 0.000942615
       18011        -0.2   -0.461836 0.000942675
       18012       -0.36    -0.46183  0.00094264
       18013       -0.12   -0.461811 0.000942778
       18014       -0.28   -0.461801  0.00094278
       18015       -0.52   -0.461804 0.000942733
       18016       -0.36   -0.461798 0.000942698
       18017       -0.36   -0.461793 0.000942662
       18018       -0.44   -0.461792 0.000942611
       18019        -0.6   -0.461799  0.00094259
       18020       -0.52   -0.461802 0.000942543
       18021        -0.6    -0.46181 0.000942522
       18022       -0.52   -0.461813 0.000942475
       18023       -0.44   -0.461812 0.000942424
       18024       -0.36   -0.461806 0.000942388
       18025        -0.6   -0.461814 0.000942367
       18026       -0.36   -0.461808 0.000942332
       18027       -0.76   -0.461825 0.000942425
       18028       -0.44   -0.461824 0.000942373
       18029        -0.6   -0.461831 0.000942352
       18030        -0.6   -0.461839 0.000942331
       18031       -0.52   -0.461842 0.000942284
       18032       -0.36   -0.461837 0.000942249
       18033       -0.36   -0.461831 0.000942214
       18034       -0.52   -0.461834 0.000942167
       18035       -0.44   -0.461833 0.000942115
       18036       -0.44   -0.461832 0.000942064
       18037       -0.44   -0.461831 0.000942012
       18038       -0.52   -0.461834 0.000941966
       18039        -0.6   -0.461842 0.000941945
       18040       -0.28   -0.461831 0.000941946
       18041       -0.44    -0.46183 0.000941895
       18042       -0.36   -0.461825  0.00094186
       18043        -0.2    -0.46181 0.000941919
       18044       -0.28     -0.4618 0.000941921
       18045       -0.36   -0.461794 0.000941886
       18046       -0.28   -0.461784 0.000941887
       18047       -0.36   -0.461779 0.000941852
       18048        -0.6   -0.461786 0.000941831
       18049       -0.36   -0.461781 0.000941796
       18050       -0.44    -0.46178 0.000941744
       18051       -0.36   -0.461774 0.000941709
       18052        -0.6   -0.461782 0.000941688
       18053       -0.52   -0.461785 0.000941641
       18054       -0.44   -0.461784  0.00094159
       18055        -0.6   -0.461791 0.000941569
       18056        -0.6   -0.461799 0.000941548
       18057       -0.36   -0.461793 0.000941513
       18058       -0.36   -0.461788 0.000941477
       18059       -0.36   -0.461782 0.000941442
       18060        -0.2   -0.461767 0.000941501
       18061       -0.28   -0.461757 0.000941503
       18062       -0.36   -0.461752 0.000941468
       18063       -0.44   -0.461751 0.000941417
       18064       -0.36   -0.461745 0.000941381
       18065       -0.28   -0.461735 0.000941383
       18066       -0.44   -0.461734 0.000941332
       18067       -0.44   -0.461732  0.00094128
       18068       -0.52   -0.461736 0.000941234
       18069       -0.52   -0.461739 0.000941187
       18070       -0.44   -0.461738 0.000941136
       18071       -0.44   -0.461736 0.000941084
       18072       -0.44   -0.461735 0.000941033
       18073       -0.28   -0.461725 0.000941035
       18074       -0.36    -0.46172    0.000941
       18075       -0.36   -0.461714 0.000940964
       18076       -0.52   -0.461717 0.000940918
       18077       -0.52    -0.46172 0.000940871
       18078       -0.44   -0.461719  0.00094082
       18079       -0.52   -0.461722 0.000940773
       18080        -0.6    -0.46173 0.000940753
       18081        -0.6   -0.461738 0.000940732
       18082        -0.6   -0.461745 0.000940711
       18083        -0.6   -0.461753  0.00094069
       18084       -0.52   -0.461756 0.000940643
       18085       -0.28   -0.461746 0.000940645
       18086       -0.52   -0.461749 0.000940598
       18087       -0.28   -0.461739   0.0009406
       18088       -0.28   -0.461729 0.000940602
       18089       -0.36   -0.461724 0.000940567
       18090       -0.28   -0.461714 0.000940568
       18091       -0.44   -0.461712 0.000940517
       18092       -0.36   -0.461707 0.000940482
       18093       -0.52    -0.46171 0.000940435
       18094       -0.52   -0.461713 0.000940389
       18095        -0.6   -0.461721 0.000940368
       18096        -0.6   -0.461729 0.000940347
       18097        -0.6   -0.461736 0.000940326
       18098        -0.2   -0.461722 0.000940385
       18099       -0.36   -0.461716  0.00094035
       18100       -0.36    -0.46171 0.000940315
       18101        -0.6   -0.461718 0.000940294
       18102        -0.6   -0.461726 0.000940273
       18103        -0.6   -0.461733 0.000940252
       18104       -0.44   -0.461732 0.000940201
       18105       -0.12   -0.461713 0.000940339
       18106       -0.28   -0.461703  0.00094034
       18107       -0.36   -0.461698 0.000940305
       18108       -0.44   -0.461696 0.000940254
       18109       -0.44   -0.461695 0.000940203
       18110       -0.36    -0.46169 0.000940168
       18111       -0.52   -0.461693 0.000940121
       18112       -0.52   -0.461696 0.000940075
       18113       -0.52   -0.461699 0.000940028
       18114       -0.68   -0.461711 0.000940054
       18115       -0.36   -0.461706 0.000940019
       18116       -0.44   -0.461705 0.000939968
       18117       -0.44   -0.461703 0.000939916
       18118       -0.28   -0.461693 0.000939918
       18119       -0.36   -0.461688 0.000939883
       18120        -0.6   -0.461695 0.000939862
       18121       -0.68   -0.461707 0.000939887
       18122       -0.36   -0.461702 0.000939852
       18123       -0.52   -0.461705 0.000939806
       18124       -0.52   -0.461708  0.00093976
       18125       -0.44   -0.461707 0.000939708
       18126       -0.44   -0.461706 0.000939657
       18127        -0.6   -0.461713 0.000939637
       18128       -0.28   -0.461703 0.000939638
       18129       -0.44   -0.461702 0.000939587
       18130       -0.52   -0.461705 0.000939541
       18131       -0.36     -0.4617 0.000939506
       18132       -0.36   -0.461694 0.000939471
       18133       -0.36   -0.461689 0.000939436
       18134       -0.52   -0.461692 0.000939389
       18135       -0.36   -0.461686 0.000939354
       18136       -0.28   -0.461676 0.000939356
       18137        -0.2   -0.461662 0.000939415
       18138       -0.28   -0.461652 0.000939416
       18139       -0.44   -0.461651 0.000939365
       18140       -0.44   -0.461649 0.000939314
       18141       -0.44   -0.461648 0.000939263
       18142       -0.52   -0.461651 0.000939217
       18143       -0.36   -0.461646 0.000939182
       18144       -0.36    -0.46164 0.000939147
       18145       -0.44   -0.461639 0.000939096
       18146       -0.76   -0.461655 0.000939188
       18147       -0.68   -0.461667 0.000939213
       18148        -0.6   -0.461675 0.000939193
       18149       -0.36    -0.46167 0.000939158
       18150       -0.44   -0.461668 0.000939107
       18151       -0.28   -0.461658 0.000939108
       18152       -0.28   -0.461648  0.00093911
       18153       -0.36   -0.461643 0.000939075
       18154       -0.36   -0.461637  0.00093904
       18155       -0.52    -0.46164 0.000938993
       18156       -0.44   -0.461639 0.000938943
