#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2368    0.758002    0.874793   0.0025804
        2369      0.7593    0.874744  0.00257977
        2370    0.760679    0.874696  0.00257913
        2371    0.762134    0.874648  0.00257848
        2372     0.76366    0.874601  0.00257782
        2373    0.765251    0.874555  0.00257715
        2374    0.766902     0.87451  0.00257646
        2375    0.768607    0.874465  0.00257576
        2376    0.770359    0.874422  0.00257505
        2377    0.772153    0.874379  0.00257433
        2378    0.773982    0.874336  0.00257359
        2379    0.775839    0.874295  0.00257284
        2380    0.777717    0.874254  0.00257208
        2381    0.779611    0.874215  0.00257131
        2382    0.781513    0.874176  0.00257052
        2383    0.783418    0.874138  0.00256972
        2384    0.785319      0.8741  0.00256892
        2385    0.787212    0.874064   0.0025681
        2386    0.789092    0.874028  0.00256727
        2387    0.790955    0.873994  0.00256643
        2388    0.792795    0.873959  0.00256558
        2389     0.79461    0.873926  0.00256472
        2390    0.796397    0.873894  0.00256385
        2391    0.798151    0.873862  0.00256298
        2392     0.79987    0.873831  0.00256209
        2393    0.801553    0.873801   0.0025612
        2394    0.803197    0.873772   0.0025603
        2395    0.804801    0.873743  0.00255939
        2396    0.806366    0.873715  0.00255848
        2397    0.807891    0.873687  0.00255756
        2398    0.809376     0.87366  0.00255663
        2399    0.810823    0.873634   0.0025557
        2400    0.812231    0.873609  0.00255476
        2401    0.813604    0.873584  0.00255382
        2402    0.814943    0.873559  0.00255287
        2403    0.816249    0.873535  0.00255192
        2404    0.817525    0.873512  0.00255097
        2405    0.818774    0.873489  0.00255001
        2406    0.819997    0.873467  0.00254905
        2407      0.8212    0.873445  0.00254808
        2408    0.822382    0.873424  0.00254711
        2409    0.823548    0.873403  0.00254614
        2410    0.824699    0.873383  0.00254516
        2411    0.825839    0.873363  0.00254418
        2412    0.826969    0.873344   0.0025432
        2413    0.828092    0.873325  0.00254221
        2414    0.829209    0.873307  0.00254123
        2415    0.830322    0.873289  0.00254024
        2416    0.831434    0.873272  0.00253924
        2417    0.832544    0.873255  0.00253825
        2418    0.833655    0.873239  0.00253725
        2419    0.834767    0.873223  0.00253625
        2420    0.835881    0.873208  0.00253525
        2421    0.836998    0.873193  0.00253425
        2422    0.838119    0.873178  0.00253324
        2423    0.839241    0.873164  0.00253224
        2424    0.840364    0.873151  0.00253123
        2425    0.841487    0.873137  0.00253022
        2426    0.842608    0.873125  0.00252921
        2427    0.843727    0.873113  0.00252819
        2428    0.844843    0.873101  0.00252718
        2429    0.845954     0.87309  0.00252616
        2430    0.847057    0.873079  0.00252515
        2431     0.84815    0.873069  0.00252413
        2432    0.849231    0.873059  0.00252311
        2433    0.850298     0.87305  0.00252209
        2434     0.85135    0.873041  0.00252107
        2435    0.852383    0.873032  0.00252005
        2436    0.853396    0.873024  0.00251903
        2437    0.854389    0.873017  0.00251801
        2438    0.855358    0.873009  0.00251698
        2439    0.856302    0.873003  0.00251596
        2440    0.857221    0.872996  0.00251494
        2441    0.858113     0.87299  0.00251392
        2442    0.858975    0.872984  0.00251289
        2443    0.859806    0.872979  0.00251187
        2444    0.860606    0.872974  0.00251085
        2445    0.861373    0.872969  0.00250982
        2446    0.862106    0.872965   0.0025088
        2447    0.862807    0.872961  0.00250778
        2448    0.863472    0.872957  0.00250676
        2449    0.864101    0.872953  0.00250574
        2450    0.864695     0.87295  0.00250472
        2451    0.865251    0.872947   0.0025037
        2452     0.86577    0.872944  0.00250268
        2453    0.866251    0.872941  0.00250166
        2454    0.866693    0.872938  0.00250064
        2455    0.867096    0.872936  0.00249962
        2456    0.867458    0.872934  0.00249861
        2457    0.867779    0.872932  0.00249759
        2458    0.868058     0.87293  0.00249658
        2459    0.868296    0.872928  0.00249556
        2460    0.868491    0.872926  0.00249455
        2461    0.868643    0.872924  0.00249353
        2462     0.86875    0.872923  0.00249252
        2463    0.868812    0.872921  0.00249151
        2464    0.868831    0.872919   0.0024905
        2465    0.868804    0.872918  0.00248949
        2466     0.86873    0.872916  0.00248848
        2467    0.868607    0.872914  0.00248747
        2468    0.868436    0.872912  0.00248647
        2469    0.868216     0.87291  0.00248546
        2470    0.867947    0.872908  0.00248445
        2471    0.867629    0.872906  0.00248345
        2472    0.867263    0.872904  0.00248245
        2473    0.866847    0.872901  0.00248144
        2474    0.866383    0.872899  0.00248044
        2475    0.865871    0.872896  0.00247944
        2476     0.86531    0.872893  0.00247844
        2477    0.864702     0.87289  0.00247744
        2478     0.86405    0.872886  0.00247645
        2479    0.863355    0.872882  0.00247545
        2480    0.862621    0.872878  0.00247446
        2481     0.86185    0.872874  0.00247346
        2482    0.861045    0.872869  0.00247247
        2483    0.860209    0.872864  0.00247148
        2484    0.859346    0.872858  0.00247049
        2485    0.858461    0.872853   0.0024695
        2486    0.857559    0.872846  0.00246852
        2487    0.856644     0.87284  0.00246753
        2488    0.855723    0.872833  0.00246655
        2489    0.854799    0.872826  0.00246557
        2490    0.853879    0.872818  0.00246459
        2491    0.852968     0.87281  0.00246362
        2492    0.852072    0.872802  0.00246264
        2493    0.851195    0.872793  0.00246167
        2494    0.850345    0.872784   0.0024607
        2495    0.849523    0.872775  0.00245973
        2496    0.848735    0.872765  0.00245876
        2497    0.847982    0.872755   0.0024578
        2498     0.84727    0.872745  0.00245684
        2499    0.846601    0.872735  0.00245588
        2500    0.845974    0.872724  0.00245492
        2501    0.845391    0.872713  0.00245396
        2502    0.844853    0.872702    0.002453
        2503    0.844359    0.872691  0.00245205
        2504    0.843909    0.872679   0.0024511
        2505    0.843499    0.872667  0.00245015
        2506    0.843128    0.872656   0.0024492
        2507    0.842792    0.872644  0.00244825
        2508    0.842488    0.872632   0.0024473
        2509     0.84221     0.87262  0.00244636
        2510    0.841953    0.872607  0.00244541
        2511    0.841713    0.872595  0.00244447
        2512    0.841483    0.872583  0.00244353
        2513    0.841259     0.87257  0.00244259
        2514    0.841035    0.872558  0.00244165
        2515    0.840804    0.872545  0.00244071
        2516    0.840563    0.872532  0.00243977
        2517    0.840306    0.872519  0.00243884
        2518     0.84003    0.872507   0.0024379
        2519     0.83973    0.872494  0.00243697
        2520    0.839403     0.87248  0.00243604
        2521    0.839046    0.872467  0.00243511
        2522    0.838655    0.872454  0.00243418
        2523    0.838229     0.87244  0.00243325
        2524    0.837769    0.872426  0.00243233
        2525    0.837275    0.872413   0.0024314
        2526    0.836745    0.872398  0.00243048
        2527     0.83618    0.872384  0.00242956
        2528    0.835583     0.87237  0.00242865
        2529    0.834954    0.872355  0.00242773
        2530    0.834299     0.87234  0.00242682
        2531     0.83362    0.872324  0.00242591
        2532    0.832922    0.872309    0.002425
        2533    0.832209    0.872293  0.00242409
        2534    0.831486    0.872277  0.00242319
        2535    0.830758    0.872261  0.00242229
        2536     0.83003    0.872244  0.00242139
        2537    0.829308    0.872227   0.0024205
        2538    0.828598     0.87221   0.0024196
        2539    0.827906    0.872192  0.00241871
        2540    0.827238    0.872175  0.00241783
        2541    0.826599    0.872157  0.00241694
        2542    0.825995    0.872139  0.00241606
        2543    0.825432     0.87212  0.00241518
        2544    0.824916    0.872102   0.0024143
        2545    0.824449    0.872083  0.00241342
        2546    0.824037    0.872064  0.00241255
        2547    0.823682    0.872045  0.00241168
        2548    0.823391    0.872026  0.00241081
        2549    0.823165    0.872007  0.00240994
        2550    0.823007    0.871988  0.00240907
        2551    0.822918    0.871968   0.0024082
        2552    0.822898    0.871949  0.00240733
        2553     0.82295     0.87193  0.00240647
        2554    0.823074    0.871911   0.0024056
        2555    0.823271    0.871892  0.00240473
        2556    0.823539    0.871873  0.00240387
        2557    0.823878    0.871854    0.002403
        2558    0.824288    0.871835  0.00240213
        2559    0.824768    0.871817  0.00240127
        2560    0.825315    0.871799   0.0024004
        2561    0.825927    0.871781  0.00239953
        2562    0.826604    0.871763  0.00239865
        2563    0.827342    0.871746  0.00239778
        2564     0.82814    0.871729  0.00239691
        2565    0.828994    0.871712  0.00239603
        2566    0.829902    0.871696  0.00239515
        2567    0.830859     0.87168  0.00239427
        2568    0.831863    0.871665  0.00239339
        2569    0.832912     0.87165   0.0023925
        2570    0.834002    0.871635  0.00239162
        2571    0.835128    0.871621  0.00239073
        2572    0.836288    0.871607  0.00238984
        2573    0.837479    0.871594  0.00238895
        2574    0.838697    0.871581  0.00238805
        2575    0.839937    0.871569  0.00238716
        2576    0.841197    0.871557  0.00238626
        2577    0.842473    0.871546  0.00238536
        2578    0.843763    0.871535  0.00238446
        2579    0.845063    0.871525  0.00238356
        2580    0.846372    0.871515  0.00238265
        2581    0.847686    0.871506  0.00238175
        2582    0.849004    0.871497  0.00238084
        2583    0.850321    0.871489  0.00237993
        2584    0.851637    0.871481  0.00237903
        2585     0.85295    0.871474  0.00237812
        2586    0.854255    0.871467  0.00237721
        2587    0.855552    0.871461   0.0023763
        2588    0.856838    0.871455  0.00237538
        2589    0.858112     0.87145  0.00237447
        2590     0.85937    0.871445  0.00237356
        2591    0.860611    0.871441  0.00237265
        2592    0.861831    0.871438  0.00237174
        2593     0.86303    0.871434  0.00237082
        2594    0.864204    0.871432  0.00236991
        2595     0.86535    0.871429    0.002369
        2596    0.866466    0.871427  0.00236809
        2597    0.867547    0.871426  0.00236717
        2598    0.868591    0.871425  0.00236626
        2599    0.869593    0.871424  0.00236535
        2600    0.870548    0.871424  0.00236444
        2601    0.871455    0.871424  0.00236353
        2602    0.872311    0.871424  0.00236263
        2603     0.87311    0.871425  0.00236172
        2604    0.873851    0.871426  0.00236081
        2605    0.874531    0.871427  0.00235991
        2606    0.875148    0.871428    0.002359
        2607    0.875697     0.87143   0.0023581
        2608    0.876178    0.871432  0.00235719
        2609    0.876587    0.871434  0.00235629
        2610    0.876923    0.871436  0.00235539
        2611    0.877184    0.871438  0.00235449
        2612    0.877369     0.87144  0.00235359
        2613    0.877477    0.871443  0.00235269
        2614    0.877509    0.871445  0.00235179
        2615    0.877463    0.871447  0.00235089
        2616    0.877342    0.871449  0.00234999
        2617    0.877146    0.871452   0.0023491
        2618    0.876877    0.871454   0.0023482
        2619    0.876536    0.871456   0.0023473
        2620    0.876127    0.871457  0.00234641
        2621    0.875652    0.871459  0.00234551
        2622    0.875114     0.87146  0.00234462
        2623    0.874516    0.871462  0.00234373
        2624     0.87386    0.871462  0.00234283
        2625     0.87315    0.871463  0.00234194
        2626    0.872389    0.871463  0.00234105
        2627    0.871583    0.871464  0.00234016
        2628    0.870733    0.871463  0.00233927
        2629    0.869842    0.871463  0.00233838
        2630    0.868915    0.871462  0.00233749
        2631    0.867954     0.87146   0.0023366
        2632    0.866964    0.871459  0.00233571
        2633    0.865949    0.871457  0.00233483
        2634    0.864911    0.871454  0.00233394
        2635    0.863852    0.871451  0.00233306
        2636    0.862776    0.871448  0.00233218
        2637    0.861688    0.871444  0.00233129
        2638    0.860589     0.87144  0.00233041
        2639    0.859482    0.871436  0.00232954
        2640     0.85837    0.871431  0.00232866
        2641    0.857256    0.871425  0.00232778
        2642     0.85614    0.871419  0.00232691
        2643    0.855025    0.871413  0.00232604
        2644    0.853915    0.871407  0.00232517
        2645    0.852811      0.8714   0.0023243
        2646    0.851716    0.871392  0.00232343
        2647     0.85063    0.871384  0.00232257
        2648    0.849556    0.871376   0.0023217
        2649    0.848496    0.871367  0.00232084
        2650     0.84745    0.871358  0.00231999
        2651    0.846419    0.871349  0.00231913
        2652    0.845405    0.871339  0.00231828
        2653    0.844409    0.871329  0.00231742
        2654    0.843431    0.871319  0.00231658
        2655    0.842472    0.871308  0.00231573
        2656    0.841533    0.871296  0.00231488
        2657    0.840615    0.871285  0.00231404
        2658     0.83972    0.871273   0.0023132
        2659    0.838846    0.871261  0.00231236
        2660    0.837994    0.871248  0.00231153
        2661    0.837167    0.871236  0.00231069
        2662    0.836363    0.871222  0.00230986
        2663    0.835585    0.871209  0.00230903
        2664    0.834832    0.871195  0.00230821
        2665    0.834104    0.871181  0.00230738
        2666    0.833402    0.871167  0.00230656
        2667    0.832728    0.871153  0.00230574
        2668    0.832082    0.871138  0.00230492
        2669    0.831465    0.871123  0.00230411
        2670     0.83088    0.871108   0.0023033
        2671    0.830326    0.871093  0.00230248
        2672    0.829805    0.871078  0.00230167
        2673    0.829316    0.871062  0.00230087
        2674    0.828863    0.871046  0.00230006
        2675    0.828444     0.87103  0.00229925
        2676    0.828062    0.871014  0.00229845
        2677    0.827716    0.870998  0.00229765
        2678    0.827407    0.870982  0.00229685
        2679    0.827135    0.870965  0.00229605
        2680    0.826901    0.870949  0.00229525
        2681    0.826701    0.870932  0.00229446
        2682    0.826537    0.870916  0.00229366
        2683    0.826406    0.870899  0.00229287
        2684    0.826306    0.870883  0.00229207
        2685    0.826236    0.870866  0.00229128
        2686    0.826192    0.870849  0.00229049
        2687    0.826171    0.870833  0.00228969
        2688    0.826169    0.870816   0.0022889
        2689    0.826183      0.8708  0.00228811
        2690    0.826209    0.870783  0.00228732
        2691    0.826242    0.870766  0.00228653
        2692     0.82628     0.87075  0.00228574
        2693    0.826319    0.870733  0.00228495
        2694    0.826354    0.870717  0.00228416
        2695    0.826385      0.8707  0.00228337
        2696    0.826407    0.870684  0.00228259
        2697    0.826419    0.870668   0.0022818
        2698    0.826418    0.870651  0.00228101
        2699    0.826405    0.870635  0.00228023
        2700    0.826379    0.870618  0.00227944
        2701    0.826342    0.870602  0.00227865
        2702    0.826295    0.870586  0.00227787
        2703    0.826237    0.870569  0.00227709
        2704    0.826171    0.870553   0.0022763
        2705    0.826099    0.870536  0.00227552
        2706    0.826025     0.87052  0.00227474
        2707    0.825952    0.870503  0.00227396
        2708    0.825883    0.870487  0.00227318
        2709    0.825823    0.870471   0.0022724
        2710    0.825776    0.870454  0.00227162
        2711    0.825744    0.870438  0.00227084
        2712    0.825732    0.870421  0.00227007
        2713     0.82574    0.870405  0.00226929
        2714    0.825772    0.870388  0.00226851
        2715    0.825827    0.870372  0.00226774
        2716    0.825907    0.870355  0.00226696
        2717     0.82601    0.870339  0.00226618
        2718    0.826136    0.870323  0.00226541
        2719    0.826282    0.870307  0.00226463
        2720    0.826444     0.87029  0.00226386
        2721    0.826618    0.870274  0.00226308
        2722    0.826799    0.870258  0.00226231
        2723    0.826981    0.870243  0.00226153
        2724    0.827158    0.870227  0.00226076
        2725    0.827324    0.870211  0.00225998
        2726    0.827474    0.870195  0.00225921
        2727      0.8276     0.87018  0.00225844
        2728    0.827696    0.870164  0.00225766
        2729    0.827756    0.870149  0.00225689
        2730    0.827774    0.870133  0.00225611
        2731    0.827747    0.870118  0.00225534
        2732    0.827671    0.870102  0.00225457
        2733    0.827545    0.870086   0.0022538
        2734    0.827367    0.870071  0.00225303
        2735    0.827137    0.870055  0.00225226
        2736    0.826856    0.870039  0.00225149
        2737    0.826526    0.870023  0.00225072
        2738    0.826151    0.870007  0.00224996
        2739    0.825736    0.869991   0.0022492
        2740    0.825285    0.869975  0.00224843
        2741    0.824804    0.869958  0.00224767
        2742    0.824302    0.869942  0.00224692
        2743    0.823785    0.869925  0.00224616
        2744    0.823262    0.869908  0.00224541
        2745    0.822741    0.869891  0.00224465
        2746    0.822231    0.869873   0.0022439
        2747    0.821741    0.869856  0.00224315
        2748     0.82128    0.869838  0.00224241
        2749    0.820855     0.86982  0.00224166
        2750    0.820475    0.869802  0.00224092
        2751    0.820145    0.869784  0.00224018
        2752    0.819874    0.869766  0.00223944
        2753    0.819667    0.869748   0.0022387
        2754    0.819528     0.86973  0.00223796
        2755    0.819462    0.869712  0.00223722
        2756    0.819472    0.869693  0.00223648
        2757    0.819561    0.869675  0.00223575
        2758    0.819729    0.869657  0.00223501
        2759    0.819974    0.869639  0.00223427
        2760    0.820295    0.869621  0.00223353
        2761    0.820691    0.869603   0.0022328
        2762    0.821159    0.869586  0.00223206
        2763    0.821692    0.869569  0.00223132
        2764    0.822286    0.869551  0.00223057
        2765    0.822936    0.869535  0.00222983
        2766    0.823635    0.869518  0.00222909
        2767    0.824377    0.869502  0.00222834
        2768    0.825154    0.869486  0.00222759
        2769    0.825957     0.86947  0.00222684
        2770    0.826779    0.869455  0.00222609
        2771     0.82761    0.869439  0.00222534
        2772    0.828445    0.869425  0.00222459
        2773    0.829276     0.86941  0.00222383
        2774    0.830094    0.869396  0.00222308
        2775    0.830892    0.869382  0.00222232
        2776    0.831664    0.869369  0.00222156
        2777    0.832402    0.869355   0.0022208
        2778    0.833101    0.869342  0.00222004
        2779    0.833754    0.869329  0.00221928
        2780    0.834356    0.869317  0.00221851
        2781    0.834902    0.869304  0.00221775
        2782    0.835386    0.869292  0.00221699
        2783    0.835806     0.86928  0.00221622
        2784    0.836159    0.869268  0.00221546
        2785    0.836442    0.869256  0.00221469
        2786    0.836651    0.869245  0.00221393
        2787    0.836786    0.869233  0.00221317
        2788    0.836846    0.869222   0.0022124
        2789     0.83683     0.86921  0.00221164
        2790    0.836737    0.869198  0.00221088
        2791    0.836568    0.869187  0.00221012
        2792    0.836324    0.869175  0.00220936
        2793    0.836005    0.869163   0.0022086
        2794    0.835611    0.869151  0.00220784
        2795    0.835143    0.869139  0.00220708
        2796    0.834605    0.869126  0.00220633
        2797    0.833997    0.869114  0.00220558
        2798    0.833322    0.869101  0.00220482
        2799    0.832584    0.869088  0.00220407
        2800    0.831787    0.869075  0.00220333
        2801    0.830932    0.869061  0.00220258
        2802    0.830024    0.869047  0.00220184
        2803    0.829067    0.869033   0.0022011
        2804    0.828064    0.869018  0.00220037
        2805    0.827021    0.869003  0.00219963
        2806    0.825941    0.868988   0.0021989
        2807    0.824829    0.868972  0.00219817
        2808    0.823689    0.868956  0.00219745
        2809    0.822524     0.86894  0.00219673
        2810    0.821341    0.868923  0.00219601
        2811    0.820143    0.868905   0.0021953
        2812    0.818935    0.868888  0.00219459
        2813    0.817723    0.868869  0.00219389
        2814    0.816511    0.868851  0.00219319
        2815    0.815302    0.868832  0.00219249
        2816    0.814101    0.868812   0.0021918
        2817    0.812912    0.868792  0.00219111
        2818    0.811739    0.868772  0.00219043
        2819    0.810586    0.868752  0.00218975
        2820    0.809457     0.86873  0.00218907
        2821    0.808356    0.868709   0.0021884
        2822    0.807283    0.868687  0.00218773
        2823    0.806242    0.868665  0.00218707
        2824    0.805233    0.868643  0.00218641
        2825    0.804259     0.86862  0.00218575
        2826    0.803322    0.868597   0.0021851
        2827    0.802422    0.868573  0.00218446
        2828    0.801558     0.86855  0.00218381
        2829     0.80073    0.868526  0.00218317
        2830    0.799937    0.868502  0.00218253
        2831    0.799178    0.868477   0.0021819
        2832    0.798454    0.868452  0.00218127
        2833    0.797759    0.868427  0.00218064
        2834    0.797092    0.868402  0.00218002
        2835     0.79645    0.868377   0.0021794
        2836    0.795828    0.868351  0.00217878
        2837    0.795224    0.868325  0.00217816
        2838    0.794633    0.868299  0.00217755
        2839     0.79405    0.868273  0.00217694
        2840    0.793471    0.868247  0.00217633
        2841    0.792892     0.86822  0.00217573
        2842    0.792307    0.868194  0.00217513
        2843    0.791712    0.868167  0.00217453
        2844    0.791103     0.86814  0.00217393
        2845    0.790475    0.868112  0.00217334
        2846    0.789822    0.868085  0.00217275
        2847    0.789142    0.868057  0.00217217
        2848    0.788429    0.868029  0.00217158
        2849     0.78768    0.868001    0.002171
        2850    0.786891    0.867973  0.00217043
        2851    0.786059    0.867944  0.00216986
        2852    0.785181    0.867915  0.00216929
        2853    0.784257    0.867886  0.00216873
        2854    0.783284    0.867856  0.00216817
        2855    0.782261    0.867826  0.00216762
        2856    0.781188    0.867796  0.00216707
        2857    0.780067    0.867765  0.00216653
        2858    0.778898    0.867734    0.002166
        2859    0.777684    0.867702  0.00216547
        2860    0.776428     0.86767  0.00216495
        2861    0.775131    0.867638  0.00216443
        2862    0.773796    0.867605  0.00216392
        2863    0.772428    0.867572  0.00216342
        2864    0.771033    0.867538  0.00216293
        2865    0.769613    0.867504  0.00216244
        2866    0.768175    0.867469  0.00216197
        2867    0.766724    0.867434   0.0021615
        2868    0.765267    0.867399  0.00216104
        2869    0.763809    0.867363  0.00216059
        2870    0.762357    0.867326  0.00216014
        2871    0.760917    0.867289  0.00215971
        2872    0.759498    0.867251  0.00215928
        2873    0.758107    0.867213  0.00215887
        2874     0.75675    0.867175  0.00215846
        2875    0.755434    0.867136  0.00215806
        2876    0.754166    0.867097  0.00215766
        2877    0.752953    0.867057  0.00215728
        2878    0.751803    0.867017   0.0021569
        2879    0.750724    0.866977  0.00215653
        2880     0.74972    0.866936  0.00215616
        2881      0.7488    0.866895  0.00215581
        2882    0.747967    0.866854  0.00215545
        2883    0.747227    0.866812  0.00215511
        2884    0.746585    0.866771  0.00215476
        2885    0.746047    0.866729  0.00215442
        2886    0.745615    0.866687  0.00215408
        2887    0.745294    0.866645  0.00215375
        2888    0.745087    0.866603  0.00215341
        2889    0.744995     0.86656  0.00215308
        2890    0.745021    0.866518  0.00215274
        2891    0.745164    0.866476  0.00215241
        2892    0.745425    0.866435  0.00215207
        2893    0.745803    0.866393  0.00215173
        2894    0.746296    0.866351  0.00215139
        2895    0.746901     0.86631  0.00215104
        2896    0.747617    0.866269  0.00215069
        2897    0.748436    0.866228  0.00215033
        2898    0.749356    0.866188  0.00214997
        2899     0.75037    0.866148   0.0021496
        2900    0.751472    0.866109  0.00214922
        2901    0.752656     0.86607  0.00214883
        2902    0.753916    0.866031  0.00214844
        2903    0.755244    0.865993  0.00214804
        2904     0.75663    0.865955  0.00214763
        2905    0.758067    0.865918  0.00214721
        2906    0.759546    0.865881  0.00214678
        2907    0.761058    0.865845  0.00214635
        2908    0.762595     0.86581   0.0021459
        2909    0.764148    0.865775  0.00214545
        2910     0.76571     0.86574  0.00214499
        2911     0.76727    0.865707  0.00214452
        2912    0.768822    0.865673  0.00214404
        2913    0.770358    0.865641  0.00214355
        2914     0.77187    0.865608  0.00214306
        2915    0.773351    0.865577  0.00214256
        2916    0.774794    0.865546  0.00214205
        2917    0.776193    0.865515  0.00214154
        2918    0.777543    0.865485  0.00214101
        2919    0.778838    0.865455  0.00214049
        2920    0.780072    0.865426  0.00213995
        2921     0.78124    0.865397  0.00213941
        2922    0.782341    0.865369  0.00213887
        2923    0.783371    0.865341  0.00213832
        2924    0.784328    0.865313  0.00213777
        2925    0.785209    0.865286  0.00213722
        2926    0.786013    0.865258  0.00213666
        2927    0.786737    0.865232   0.0021361
        2928    0.787383    0.865205  0.00213553
        2929    0.787951    0.865179  0.00213496
        2930    0.788441    0.865152   0.0021344
        2931    0.788854    0.865126  0.00213383
        2932    0.789191    0.865101  0.00213326
        2933    0.789457    0.865075  0.00213269
        2934    0.789653    0.865049  0.00213211
        2935    0.789782    0.865023  0.00213154
        2936    0.789849    0.864998  0.00213097
        2937    0.789856    0.864972   0.0021304
        2938     0.78981    0.864947  0.00212983
        2939    0.789716    0.864921  0.00212925
        2940     0.78958    0.864895  0.00212868
        2941    0.789406     0.86487  0.00212812
        2942      0.7892    0.864844  0.00212755
        2943    0.788967    0.864818  0.00212698
        2944    0.788714    0.864792  0.00212642
        2945    0.788448    0.864766  0.00212585
        2946    0.788173     0.86474  0.00212529
        2947    0.787899    0.864714  0.00212473
        2948     0.78763    0.864688  0.00212417
        2949    0.787374    0.864662  0.00212361
        2950    0.787134    0.864636  0.00212305
        2951    0.786915    0.864609   0.0021225
        2952    0.786722    0.864583  0.00212194
        2953     0.78656    0.864557  0.00212139
        2954    0.786432     0.86453  0.00212083
        2955    0.786341    0.864504  0.00212028
        2956     0.78629    0.864477  0.00211973
        2957     0.78628    0.864451  0.00211918
        2958    0.786314    0.864424  0.00211862
        2959    0.786391    0.864398  0.00211807
        2960    0.786511    0.864372  0.00211752
        2961    0.786675    0.864345  0.00211697
        2962    0.786881    0.864319  0.00211642
        2963    0.787127    0.864293  0.00211586
        2964    0.787413    0.864267  0.00211531
        2965    0.787737    0.864242  0.00211475
        2966    0.788096    0.864216  0.00211419
        2967    0.788489     0.86419  0.00211363
        2968    0.788915    0.864165  0.00211307
        2969    0.789369     0.86414  0.00211251
        2970    0.789851    0.864115  0.00211195
        2971    0.790358     0.86409  0.00211138
        2972    0.790888    0.864065  0.00211082
        2973    0.791439    0.864041  0.00211025
        2974    0.792009    0.864017  0.00210968
        2975    0.792599    0.863993  0.00210911
        2976    0.793205    0.863969  0.00210853
        2977    0.793827    0.863945  0.00210796
        2978    0.794464    0.863922  0.00210738
        2979    0.795113    0.863899   0.0021068
        2980    0.795774    0.863876  0.00210621
        2981    0.796445    0.863853  0.00210563
        2982    0.797125    0.863831  0.00210504
        2983    0.797812    0.863809  0.00210445
        2984    0.798505    0.863787  0.00210386
        2985    0.799202    0.863765  0.00210327
        2986      0.7999    0.863744  0.00210267
        2987    0.800599    0.863723  0.00210207
        2988    0.801294    0.863702  0.00210147
        2989    0.801983    0.863681  0.00210087
        2990    0.802661    0.863661  0.00210027
        2991    0.803327    0.863641  0.00209966
        2992    0.803977    0.863621  0.00209906
        2993    0.804606    0.863601  0.00209845
        2994    0.805213    0.863582  0.00209784
        2995    0.805793    0.863562  0.00209722
        2996    0.806343    0.863543  0.00209661
        2997    0.806859    0.863524    0.002096
        2998    0.807337    0.863505  0.00209538
        2999    0.807777    0.863487  0.00209477
        3000    0.808173    0.863468  0.00209415
        3001    0.808525     0.86345  0.00209353
        3002    0.808828    0.863432  0.00209291
        3003    0.809082    0.863414  0.00209229
        3004    0.809284    0.863396  0.00209168
        3005    0.809434    0.863378  0.00209106
        3006     0.80953     0.86336  0.00209044
        3007    0.809571    0.863342  0.00208982
        3008    0.809556    0.863324   0.0020892
        3009    0.809485    0.863306  0.00208858
        3010    0.809357    0.863288  0.00208797
        3011    0.809174     0.86327  0.00208735
        3012    0.808936    0.863252  0.00208673
        3013    0.808643    0.863234  0.00208612
        3014    0.808298    0.863216  0.00208551
        3015    0.807901    0.863198   0.0020849
        3016    0.807454    0.863179  0.00208429
        3017    0.806958    0.863161  0.00208368
        3018    0.806413    0.863142  0.00208307
        3019    0.805823    0.863123  0.00208247
        3020     0.80519    0.863104  0.00208187
        3021    0.804516    0.863084  0.00208127
        3022    0.803803    0.863065  0.00208067
        3023    0.803054    0.863045  0.00208008
        3024    0.802273    0.863025  0.00207949
        3025    0.801461    0.863004   0.0020789
        3026    0.800621    0.862984  0.00207832
        3027    0.799754    0.862963  0.00207774
        3028    0.798865    0.862942  0.00207716
        3029    0.797955     0.86292  0.00207658
        3030    0.797029    0.862898  0.00207601
        3031    0.796089    0.862876  0.00207544
        3032    0.795138    0.862854  0.00207488
        3033    0.794177    0.862831  0.00207432
        3034     0.79321    0.862808  0.00207376
        3035     0.79224    0.862785  0.00207321
        3036    0.791272    0.862762  0.00207266
        3037    0.790307    0.862738  0.00207211
        3038    0.789349    0.862714  0.00207157
        3039      0.7884    0.862689  0.00207104
        3040    0.787463    0.862664   0.0020705
        3041    0.786543    0.862639  0.00206997
        3042    0.785641    0.862614  0.00206945
        3043    0.784762    0.862588  0.00206893
        3044    0.783909    0.862563  0.00206841
        3045    0.783085    0.862537  0.00206789
        3046    0.782295     0.86251  0.00206738
        3047    0.781541    0.862484  0.00206687
        3048    0.780826    0.862457  0.00206637
        3049    0.780154     0.86243  0.00206587
        3050     0.77953    0.862403  0.00206537
        3051    0.778956    0.862375  0.00206487
        3052    0.778435    0.862348  0.00206438
        3053    0.777973     0.86232  0.00206389
        3054    0.777573    0.862292   0.0020634
        3055    0.777237    0.862265  0.00206291
        3056     0.77697    0.862237  0.00206243
        3057    0.776775    0.862209  0.00206194
        3058    0.776655    0.862181  0.00206146
        3059    0.776611    0.862153  0.00206097
        3060    0.776647    0.862125  0.00206049
        3061    0.776767    0.862097     0.00206
        3062    0.776972    0.862069  0.00205952
        3063    0.777263    0.862041  0.00205903
        3064    0.777643    0.862014  0.00205854
        3065    0.778114    0.861987  0.00205805
